PersonalID,SkillName,ProficiencyLevel
7989,Banquet Service,Intermediate
7989,Medical Assistance,Intermediate
7990,Garment Quality Control,Intermediate
7991,Sewing,Basic
7991,Front Desk Operations,Basic
7991,Tiling,Basic
7992,Welding,Basic
7993,Forklift Operation,Intermediate
7994,Logistics Coordination,Basic
7994,Guest Relations,Advanced
7995,Nursing,Advanced
7995,Sewing,Advanced
7996,Welding,Advanced
7997,Delivery Driving,Advanced
7998,Painting,Intermediate
7998,Livestock Management,Basic
7999,Beauty Therapy,Intermediate
7999,Shuttering Carpentry,Basic
8000,Data Entry,Intermediate
8000,Fishing,Basic
8000,Janitorial Skills,Advanced
8001,Banquet Service,Basic
8001,Nursing,Intermediate
8001,Tiling,Advanced
8001,Livestock Management,Advanced
8002,Caregiving,Intermediate
8003,Fishing,Basic
8003,Driving,Advanced
8003,Farming,Basic
8004,Electrical,Advanced
8004,Hotel Housekeeping,Basic
8004,Teaching Assistance,Intermediate
8005,Vehicle Maintenance,Intermediate
8006,Farming,Intermediate
8006,Hairdressing,Intermediate
8006,Horticulture,Advanced
8006,Teaching Assistance,Basic
8006,Childcare,Basic
8007,Painting,Intermediate
8008,Security Guarding,Basic
8008,Tiling,Advanced
8008,Bar Bending,Advanced
8009,Beauty Therapy,Basic
8009,Nursing,Intermediate
8011,Bookkeeping,Intermediate
8012,Fishing,Advanced
8012,Textile Machine Operation,Basic
8014,Laundry,Advanced
8015,Logistics Coordination,Basic
8015,IT Skills,Basic
8016,Health Aide,Basic
8016,Hotel Housekeeping,Basic
8018,Caregiving,Basic
8018,Driving,Basic
8019,Scaffolding,Intermediate
8019,Childcare,Intermediate
8020,Garment Quality Control,Advanced
8021,Serving,Intermediate
8021,IT Skills,Intermediate
8021,Makeup Artistry,Intermediate
8022,Nursing,Basic
8023,Driving,Basic
8023,Hairdressing,Basic
8023,Excel,Basic
8023,Facility Maintenance,Basic
8024,Retail Sales,Basic
8024,Health Aide,Basic
8024,Medical Assistance,Intermediate
8024,Food Preparation,Basic
8025,Data Entry,Advanced
8025,Banquet Service,Basic
8025,Excel,Basic
8026,Horticulture,Advanced
8027,Driving,Advanced
8028,Scaffolding,Intermediate
8029,Laundry,Basic
8030,Home Cleaning,Basic
8030,Heavy Vehicle Driving,Intermediate
8030,MS Office,Intermediate
8031,Logistics Coordination,Advanced
8032,Sewing,Basic
8033,Nursing,Intermediate
8033,Farming,Basic
8034,Sewing,Basic
8035,Tiling,Basic
8036,Nursing,Intermediate
8037,Nursing,Basic
8038,Hairdressing,Advanced
8038,Farming,Advanced
8038,Administrative Support,Basic
8038,Data Entry,Intermediate
8039,Delivery Driving,Basic
8039,Livestock Management,Advanced
8039,Elderly Care,Advanced
8041,First Aid,Intermediate
8041,Driving,Basic
8041,Nursing,Advanced
8041,Front Desk Operations,Intermediate
8042,Driving,Advanced
8042,Forklift Operation,Intermediate
8043,Forklift Operation,Advanced
8043,Garment Quality Control,Advanced
8044,Nursing,Intermediate
8045,Customer Service,Basic
8045,Childcare,Basic
8045,Plumbing,Intermediate
8046,Caregiving,Advanced
8046,Health Aide,Intermediate
8047,Fishing,Basic
8047,Elderly Care,Advanced
8048,Food Preparation,Basic
8048,Farming,Basic
8049,Nursing,Basic
8049,Vehicle Maintenance,Advanced
8049,Cooking,Basic
8049,Sewing,Basic
8050,Housekeeping,Basic
8051,Welding,Advanced
8051,Packing,Basic
8051,Sewing,Advanced
8051,Concrete Mixing,Intermediate
8052,Fishing,Advanced
8052,Housekeeping,Basic
8052,Sewing,Advanced
8052,Retail Sales,Intermediate
8052,Painting,Basic
8053,Laundry,Basic
8053,Customer Service,Intermediate
8053,Serving,Advanced
8054,Guest Relations,Intermediate
8055,Garment Quality Control,Basic
8055,Welding,Advanced
8056,Horticulture,Basic
8056,Food Preparation,Advanced
8057,Home Cleaning,Intermediate
8057,Customer Service,Basic
8057,Electrical,Basic
8058,Banquet Service,Intermediate
8058,Caregiving,Intermediate
8059,Scaffolding,Advanced
8059,Patient Care,Basic
8059,Welding,Basic
8060,Accounting,Advanced
8060,Scaffolding,Basic
8060,Concrete Mixing,Intermediate
8060,Construction Supervision,Basic
8061,Bookkeeping,Intermediate
8062,Farming,Advanced
8062,Barista Skills,Basic
8062,Accounting,Intermediate
8063,Makeup Artistry,Basic
8063,Housekeeping,Advanced
8063,Childcare,Basic
8064,Carpentry,Advanced
8065,First Aid,Intermediate
8065,Medical Assistance,Intermediate
8066,Housekeeping,Advanced
8067,Horticulture,Intermediate
8068,Makeup Artistry,Basic
8069,Concrete Mixing,Advanced
8070,Packing,Intermediate
8070,Serving,Intermediate
8070,Food Preparation,Basic
8070,Housekeeping,Advanced
8071,Driving,Basic
8072,Delivery Driving,Advanced
8072,Cooking,Advanced
8073,CCTV Monitoring,Basic
8073,Banquet Service,Advanced
8074,Front Desk Operations,Basic
8074,Horticulture,Advanced
8075,Front Desk Operations,Basic
8076,Administrative Support,Basic
8076,Hairdressing,Intermediate
8077,Vehicle Maintenance,Advanced
8077,Masonry,Intermediate
8078,Nursing,Intermediate
8078,Health Aide,Advanced
8078,Horticulture,Advanced
8079,Sewing,Advanced
8080,Serving,Intermediate
8080,Fishing,Intermediate
8080,Excel,Intermediate
8081,Driving,Basic
8081,Elderly Care,Advanced
8081,Tiling,Intermediate
8082,Sewing,Intermediate
8082,Patient Care,Advanced
8083,Packing,Basic
8083,Nursing,Basic
8084,Garment Quality Control,Basic
8084,Scaffolding,Intermediate
8085,Plumbing,Basic
8085,Livestock Management,Basic
8086,Plumbing,Basic
8086,Forklift Operation,Intermediate
8086,Heavy Vehicle Driving,Intermediate
8087,Sewing,Intermediate
8087,Bar Bending,Basic
8088,Guest Relations,Basic
8088,Elderly Care,Intermediate
8088,Textile Machine Operation,Basic
8088,Beauty Therapy,Advanced
8089,Horticulture,Basic
8090,Kitchen Assistance,Advanced
8091,Customer Service,Intermediate
8091,Textile Machine Operation,Basic
8091,Serving,Intermediate
8092,Garment Quality Control,Advanced
8093,Quality Inspection,Intermediate
8094,Heavy Vehicle Driving,Intermediate
8095,Health Aide,Advanced
8095,Makeup Artistry,Intermediate
8095,Heavy Vehicle Driving,Advanced
8096,Concrete Mixing,Intermediate
8097,Security Guarding,Basic
8097,Front Desk Operations,Basic
8098,First Aid,Basic
8099,Construction Supervision,Basic
8099,Security Guarding,Advanced
8100,Sewing,Intermediate
8101,Medical Assistance,Basic
8102,First Aid,Intermediate
8102,Kitchen Assistance,Advanced
8103,Fishing,Advanced
8104,Beauty Therapy,Intermediate
8104,Customer Service,Basic
8104,Retail Sales,Basic
8105,Sewing,Basic
8105,Driving,Basic
8105,Teaching Assistance,Basic
8106,Fishing,Basic
8107,Fishing,Advanced
8107,Textile Machine Operation,Basic
8108,Construction Supervision,Advanced
8109,Guest Relations,Advanced
8109,Plumbing,Advanced
8109,Painting,Intermediate
8110,CCTV Monitoring,Advanced
8111,Packing,Advanced
8111,Driving,Basic
8112,Teaching Assistance,Advanced
8113,Customer Service,Basic
8114,Driving,Intermediate
8115,Security Guarding,Advanced
8116,Forklift Operation,Basic
8116,Driving,Intermediate
8118,Makeup Artistry,Advanced
8119,Packing,Intermediate
8121,Food Preparation,Basic
8122,Farming,Advanced
8123,Health Aide,Basic
8124,Caregiving,Basic
8125,Laundry,Intermediate
8125,MS Office,Basic
8126,Delivery Driving,Basic
8126,Packing,Basic
8126,Heavy Vehicle Driving,Basic
8126,Excel,Intermediate
8127,Quality Inspection,Basic
8127,Horticulture,Basic
8128,Health Aide,Intermediate
8128,Home Cleaning,Advanced
8128,Painting,Advanced
8129,Nursing,Basic
8130,Nursing,Basic
8130,Driving,Intermediate
8131,Construction Supervision,Basic
8132,Sewing,Intermediate
8132,Heavy Vehicle Driving,Basic
8133,Forklift Operation,Intermediate
8133,Nursing,Intermediate
8133,Home Cleaning,Advanced
8134,Laundry,Advanced
8135,Sewing,Basic
8136,Delivery Driving,Basic
8136,Nursing,Advanced
8136,Bar Bending,Basic
8136,Excel,Basic
8137,IT Skills,Basic
8138,Facility Maintenance,Advanced
8138,Sewing,Intermediate
8138,Laundry,Advanced
8139,Driving,Basic
8139,Inventory Management,Intermediate
8139,Packing,Basic
8140,Security Guarding,Intermediate
8140,Customer Service,Basic
8141,Logistics Coordination,Advanced
8142,Nursing,Intermediate
8142,Fishing,Basic
8142,Heavy Vehicle Driving,Intermediate
8142,Garment Quality Control,Intermediate
8143,Customer Service,Basic
8143,Caregiving,Advanced
8143,CCTV Monitoring,Intermediate
8144,Concrete Mixing,Advanced
8144,Quality Inspection,Intermediate
8144,Electrical,Intermediate
8144,Housekeeping,Advanced
8145,CCTV Monitoring,Advanced
8145,Housekeeping,Advanced
8145,Driving,Basic
8145,Inventory Management,Advanced
8146,Kitchen Assistance,Advanced
8147,Sewing,Intermediate
8148,Accounting,Basic
8148,Masonry,Advanced
8149,Horticulture,Basic
8149,Housekeeping,Basic
8149,Accounting,Advanced
8149,Barista Skills,Intermediate
8150,Sewing,Basic
8151,Kitchen Assistance,Basic
8151,Nursing,Intermediate
8152,Childcare,Intermediate
8152,Welding,Intermediate
8153,Garment Quality Control,Advanced
8153,Data Entry,Advanced
8155,Masonry,Advanced
8155,Bar Bending,Intermediate
8155,First Aid,Advanced
8156,CCTV Monitoring,Advanced
8156,Elderly Care,Advanced
8156,Delivery Driving,Basic
8157,Retail Sales,Intermediate
8157,Packing,Advanced
8158,Bar Bending,Advanced
8158,Quality Inspection,Intermediate
8158,IT Skills,Advanced
8159,Medical Assistance,Basic
8159,Bar Bending,Intermediate
8159,Nursing,Basic
8160,Front Desk Operations,Basic
8160,Makeup Artistry,Advanced
8161,Nursing,Basic
8162,Electrical,Advanced
8163,Nursing,Basic
8163,Hairdressing,Basic
8164,Laundry,Intermediate
8164,Quality Inspection,Advanced
8164,Administrative Support,Intermediate
8165,Nursing,Intermediate
8165,Tailoring,Advanced
8165,Bar Bending,Intermediate
8166,Housekeeping,Advanced
8166,Welding,Advanced
8167,CCTV Monitoring,Advanced
8167,Scaffolding,Advanced
8167,Cooking,Basic
8168,First Aid,Basic
8168,Electrical,Basic
8168,Garment Quality Control,Advanced
8168,Banquet Service,Advanced
8168,Childcare,Advanced
8169,Data Entry,Basic
8169,Cooking,Intermediate
8169,Bookkeeping,Intermediate
8170,Driving,Basic
8171,Painting,Intermediate
8171,Makeup Artistry,Advanced
8172,Kitchen Assistance,Advanced
8173,Inventory Management,Advanced
8173,Health Aide,Intermediate
8173,Concrete Mixing,Advanced
8174,Medical Assistance,Intermediate
8175,Hotel Housekeeping,Basic
8175,Janitorial Skills,Basic
8176,Front Desk Operations,Basic
8177,Bar Bending,Advanced
8178,Carpentry,Advanced
8178,Kitchen Assistance,Intermediate
8179,Packing,Intermediate
8179,Driving,Basic
8180,CCTV Monitoring,Intermediate
8181,Customer Service,Advanced
8182,Driving,Intermediate
8183,Laundry,Basic
8183,Plumbing,Advanced
8183,Driving,Advanced
8184,Cooking,Intermediate
8184,Guest Relations,Advanced
8185,Cooking,Basic
8186,Nursing,Advanced
8186,Electrical,Advanced
8187,Livestock Management,Intermediate
8188,Farming,Intermediate
8188,Serving,Intermediate
8188,Livestock Management,Advanced
8189,Tailoring,Intermediate
8189,Nursing,Intermediate
8190,Electrical,Basic
8191,Scaffolding,Intermediate
8191,Nursing,Basic
8192,Retail Sales,Basic
8192,Accounting,Intermediate
8193,Banquet Service,Advanced
8193,Health Aide,Intermediate
8193,Driving,Intermediate
8194,Data Entry,Advanced
8194,Scaffolding,Intermediate
8195,Patient Care,Intermediate
8196,Food Preparation,Basic
8196,Medical Assistance,Advanced
8197,Bar Bending,Basic
8198,Banquet Service,Basic
8198,MS Office,Basic
8198,Security Guarding,Basic
8199,Driving,Intermediate
8199,Security Guarding,Intermediate
8199,Accounting,Basic
8200,Retail Sales,Intermediate
8200,Bookkeeping,Intermediate
8200,Makeup Artistry,Advanced
8200,Childcare,Advanced
8201,Tailoring,Basic
8201,Vehicle Maintenance,Basic
8202,Sewing,Advanced
8202,Medical Assistance,Basic
8203,Electrical,Basic
8203,Forklift Operation,Advanced
8203,Barista Skills,Advanced
8204,Nursing,Advanced
8205,Carpentry,Intermediate
8205,Inventory Management,Advanced
8205,Scaffolding,Basic
8206,Livestock Management,Intermediate
8206,MS Office,Advanced
8207,Electrical,Basic
8208,Nursing,Basic
8208,Hairdressing,Advanced
8208,Tailoring,Intermediate
8209,Sewing,Advanced
8209,Health Aide,Advanced
8209,Packing,Advanced
8211,Hairdressing,Basic
8212,Teaching Assistance,Advanced
8212,Barista Skills,Basic
8213,Data Entry,Intermediate
8213,IT Skills,Basic
8213,Delivery Driving,Basic
8214,Driving,Advanced
8214,Plumbing,Basic
8214,Livestock Management,Advanced
8214,Nursing,Intermediate
8214,Security Guarding,Advanced
8215,Plumbing,Advanced
8215,Farming,Basic
8216,Cooking,Advanced
8216,Accounting,Intermediate
8216,Painting,Intermediate
8217,Accounting,Basic
8217,Packing,Intermediate
8218,MS Office,Intermediate
8218,Bar Bending,Advanced
8218,Hairdressing,Intermediate
8219,Vehicle Maintenance,Intermediate
8219,Hairdressing,Advanced
8220,Home Cleaning,Advanced
8220,Horticulture,Intermediate
8220,Nursing,Basic
8221,First Aid,Advanced
8221,Bar Bending,Basic
8221,Scaffolding,Intermediate
8222,Nursing,Advanced
8223,Horticulture,Basic
8223,Scaffolding,Advanced
8223,Fishing,Basic
8224,CCTV Monitoring,Basic
8224,Painting,Advanced
8224,Construction Supervision,Intermediate
8224,Livestock Management,Intermediate
8225,Guest Relations,Advanced
8225,Scaffolding,Basic
8225,Textile Machine Operation,Intermediate
8226,Textile Machine Operation,Basic
8227,Nursing,Basic
8227,Driving,Intermediate
8228,Customer Service,Intermediate
8228,Construction Supervision,Intermediate
8228,Forklift Operation,Advanced
8228,Laundry,Basic
8229,Tiling,Advanced
8229,Nursing,Advanced
8230,CCTV Monitoring,Intermediate
8230,Quality Inspection,Basic
8230,Tiling,Basic
8230,Hairdressing,Advanced
8231,Front Desk Operations,Advanced
8231,Facility Maintenance,Advanced
8232,Shuttering Carpentry,Basic
8233,Janitorial Skills,Advanced
8233,Kitchen Assistance,Intermediate
8233,IT Skills,Intermediate
8234,Nursing,Advanced
8235,Quality Inspection,Basic
8235,Banquet Service,Advanced
8236,Housekeeping,Basic
8237,Makeup Artistry,Basic
8237,First Aid,Advanced
8237,Textile Machine Operation,Basic
8238,Inventory Management,Intermediate
8238,Data Entry,Advanced
8238,Shuttering Carpentry,Basic
8238,Patient Care,Advanced
8239,Tailoring,Basic
8239,Nursing,Advanced
8239,Horticulture,Intermediate
8239,Excel,Advanced
8240,Patient Care,Basic
8241,Food Preparation,Advanced
8241,Inventory Management,Advanced
8241,Quality Inspection,Advanced
8241,Nursing,Intermediate
8242,Electrical,Intermediate
8242,Barista Skills,Advanced
8243,Textile Machine Operation,Advanced
8243,Electrical,Basic
8243,Sewing,Advanced
8244,Sewing,Intermediate
8244,Delivery Driving,Advanced
8245,Tailoring,Advanced
8246,Driving,Basic
8247,Front Desk Operations,Advanced
8247,Hotel Housekeeping,Basic
8247,Textile Machine Operation,Intermediate
8247,Driving,Intermediate
8248,Welding,Advanced
8249,Packing,Basic
8249,Nursing,Advanced
8249,Beauty Therapy,Advanced
8250,Banquet Service,Intermediate
8250,Kitchen Assistance,Basic
8251,Banquet Service,Advanced
8252,Beauty Therapy,Advanced
8252,Quality Inspection,Advanced
8253,Caregiving,Basic
8254,Sewing,Basic
8254,Quality Inspection,Basic
8254,Bar Bending,Advanced
8255,Retail Sales,Intermediate
8255,Shuttering Carpentry,Intermediate
8255,MS Office,Advanced
8256,Housekeeping,Basic
8257,MS Office,Basic
8257,Inventory Management,Advanced
8258,Retail Sales,Basic
8259,Kitchen Assistance,Advanced
8260,Health Aide,Intermediate
8260,Accounting,Advanced
8261,Bar Bending,Basic
8261,Teaching Assistance,Intermediate
8262,CCTV Monitoring,Basic
8263,Barista Skills,Intermediate
8264,Excel,Basic
8265,Livestock Management,Intermediate
8265,Nursing,Advanced
8265,Construction Supervision,Advanced
8266,Garment Quality Control,Intermediate
8267,Concrete Mixing,Intermediate
8267,Teaching Assistance,Basic
8268,Barista Skills,Intermediate
8268,Customer Service,Intermediate
8268,Painting,Intermediate
8268,Horticulture,Basic
8269,Sewing,Basic
8270,Textile Machine Operation,Advanced
8270,Laundry,Advanced
8270,Teaching Assistance,Advanced
8270,Sewing,Intermediate
8270,Electrical,Advanced
8271,Administrative Support,Intermediate
8271,Kitchen Assistance,Basic
8271,Driving,Intermediate
8272,Administrative Support,Intermediate
8272,Sewing,Intermediate
8273,Sewing,Basic
8274,Barista Skills,Advanced
8274,Quality Inspection,Basic
8274,Customer Service,Basic
8275,Nursing,Basic
8276,Childcare,Intermediate
8277,Plumbing,Intermediate
8278,Plumbing,Basic
8278,Carpentry,Basic
8279,Fishing,Advanced
8279,Carpentry,Intermediate
8279,Bar Bending,Basic
8280,Hotel Housekeeping,Intermediate
8280,Facility Maintenance,Intermediate
8281,Nursing,Intermediate
8282,Laundry,Advanced
8283,Garment Quality Control,Basic
8283,First Aid,Advanced
8283,Security Guarding,Intermediate
8283,Sewing,Advanced
8284,Sewing,Advanced
8285,Childcare,Intermediate
8285,Banquet Service,Basic
8285,Serving,Advanced
8286,Data Entry,Advanced
8287,Data Entry,Basic
8288,Packing,Advanced
8289,Sewing,Basic
8289,Plumbing,Advanced
8289,Elderly Care,Basic
8290,Housekeeping,Basic
8290,Shuttering Carpentry,Intermediate
8291,Guest Relations,Intermediate
8291,Forklift Operation,Advanced
8291,Facility Maintenance,Advanced
8292,First Aid,Intermediate
8292,Painting,Intermediate
8292,Medical Assistance,Intermediate
8293,Driving,Intermediate
8293,Nursing,Basic
8294,Nursing,Advanced
8295,Sewing,Basic
8296,Teaching Assistance,Intermediate
8296,Elderly Care,Basic
8297,Quality Inspection,Intermediate
8298,Home Cleaning,Basic
8298,Bar Bending,Intermediate
8298,Sewing,Intermediate
8299,Laundry,Basic
8299,Nursing,Basic
8299,MS Office,Advanced
8300,Garment Quality Control,Basic
8301,Janitorial Skills,Basic
8302,Masonry,Basic
8302,Concrete Mixing,Basic
8302,Excel,Intermediate
8302,Data Entry,Advanced
8303,Accounting,Basic
8303,Horticulture,Advanced
8303,Beauty Therapy,Intermediate
8304,Hotel Housekeeping,Intermediate
8304,Excel,Basic
8305,Electrical,Advanced
8305,Cooking,Intermediate
8305,Packing,Basic
8306,Plumbing,Intermediate
8306,Quality Inspection,Basic
8306,Caregiving,Advanced
8307,Excel,Advanced
8307,Administrative Support,Advanced
8308,Driving,Basic
8309,Electrical,Basic
8309,Scaffolding,Advanced
8310,Nursing,Basic
8311,Banquet Service,Advanced
8312,Carpentry,Advanced
8312,Facility Maintenance,Basic
8312,Security Guarding,Basic
8313,Textile Machine Operation,Basic
8314,Plumbing,Basic
8314,Farming,Basic
8314,Front Desk Operations,Basic
8315,MS Office,Advanced
8315,Nursing,Advanced
8315,Painting,Intermediate
8315,Sewing,Basic
8315,Plumbing,Advanced
8316,Guest Relations,Basic
8316,Tiling,Basic
8316,Concrete Mixing,Basic
8316,Textile Machine Operation,Intermediate
8316,Customer Service,Advanced
8317,Sewing,Basic
8317,Childcare,Basic
8318,Hotel Housekeeping,Basic
8319,Nursing,Basic
8320,MS Office,Basic
8320,Accounting,Advanced
8321,Beauty Therapy,Advanced
8321,Teaching Assistance,Basic
8321,Sewing,Advanced
8321,Kitchen Assistance,Basic
8322,Construction Supervision,Basic
8323,Teaching Assistance,Basic
8323,Facility Maintenance,Basic
8323,Food Preparation,Advanced
8323,Driving,Basic
8323,Packing,Advanced
8324,Tiling,Basic
8324,Cooking,Basic
8324,Retail Sales,Intermediate
8324,Hairdressing,Advanced
8325,Vehicle Maintenance,Advanced
8325,Nursing,Advanced
8325,Caregiving,Basic
8326,Retail Sales,Intermediate
8327,Data Entry,Advanced
8328,Data Entry,Intermediate
8329,Painting,Basic
8330,Sewing,Advanced
8330,Quality Inspection,Advanced
8331,Tiling,Basic
8332,Tailoring,Intermediate
8333,Electrical,Basic
8333,Food Preparation,Basic
8334,Nursing,Advanced
8334,Administrative Support,Intermediate
8334,Barista Skills,Intermediate
8334,Carpentry,Advanced
8335,Driving,Basic
8335,Nursing,Basic
8336,Janitorial Skills,Advanced
8337,Facility Maintenance,Intermediate
8338,Security Guarding,Intermediate
8338,Driving,Advanced
8338,Heavy Vehicle Driving,Advanced
8338,Hotel Housekeeping,Basic
8339,Customer Service,Advanced
8340,Logistics Coordination,Advanced
8340,Fishing,Intermediate
8341,Horticulture,Advanced
8341,Janitorial Skills,Intermediate
8342,Nursing,Intermediate
8343,Construction Supervision,Intermediate
8343,Patient Care,Intermediate
8344,CCTV Monitoring,Intermediate
8344,Masonry,Basic
8345,Barista Skills,Basic
8345,Banquet Service,Intermediate
8346,Data Entry,Intermediate
8346,Retail Sales,Basic
8347,Heavy Vehicle Driving,Basic
8347,IT Skills,Intermediate
8348,First Aid,Basic
8348,Forklift Operation,Basic
8349,Electrical,Advanced
8349,Driving,Advanced
8349,Front Desk Operations,Advanced
8349,Packing,Advanced
8350,Textile Machine Operation,Basic
8350,Packing,Advanced
8350,Horticulture,Advanced
8350,Security Guarding,Advanced
8350,Hotel Housekeeping,Advanced
8351,Driving,Advanced
8351,MS Office,Advanced
8352,Beauty Therapy,Basic
8352,Administrative Support,Basic
8352,Concrete Mixing,Basic
8353,Data Entry,Basic
8353,Delivery Driving,Advanced
8353,Serving,Advanced
8354,Delivery Driving,Basic
8355,Forklift Operation,Advanced
8355,Housekeeping,Basic
8357,Textile Machine Operation,Advanced
8357,Food Preparation,Basic
8358,Driving,Intermediate
8358,Logistics Coordination,Advanced
8358,Nursing,Advanced
8359,Makeup Artistry,Basic
8360,Scaffolding,Basic
8361,Caregiving,Advanced
8361,Patient Care,Intermediate
8361,Janitorial Skills,Advanced
8361,Laundry,Advanced
8362,Caregiving,Basic
8362,Security Guarding,Intermediate
8363,Elderly Care,Advanced
8363,Housekeeping,Intermediate
8363,Serving,Basic
8364,Masonry,Advanced
8364,Driving,Basic
8364,Textile Machine Operation,Advanced
8365,Driving,Basic
8366,First Aid,Intermediate
8366,Janitorial Skills,Basic
8366,Logistics Coordination,Basic
8367,Bookkeeping,Basic
8367,Accounting,Basic
8367,Excel,Advanced
8367,Farming,Advanced
8368,Bar Bending,Basic
8368,Elderly Care,Intermediate
8369,Guest Relations,Basic
8369,Administrative Support,Intermediate
8370,Nursing,Intermediate
8371,Medical Assistance,Intermediate
8371,Security Guarding,Intermediate
8371,Home Cleaning,Basic
8372,Nursing,Basic
8373,Sewing,Intermediate
8374,Bookkeeping,Intermediate
8375,Textile Machine Operation,Advanced
8375,Barista Skills,Advanced
8375,Fishing,Advanced
8376,Caregiving,Advanced
8376,Hotel Housekeeping,Advanced
8377,Sewing,Intermediate
8377,Packing,Basic
8377,Health Aide,Advanced
8377,Driving,Basic
8378,Fishing,Advanced
8379,Construction Supervision,Advanced
8379,Beauty Therapy,Intermediate
8380,Nursing,Intermediate
8381,Sewing,Advanced
8381,Cooking,Basic
8381,Tiling,Basic
8382,Packing,Basic
8383,Painting,Basic
8383,Construction Supervision,Basic
8384,Farming,Advanced
8385,Driving,Intermediate
8385,Facility Maintenance,Intermediate
8385,Beauty Therapy,Intermediate
8385,Caregiving,Intermediate
8386,Customer Service,Basic
8387,Driving,Intermediate
8388,Barista Skills,Intermediate
8388,Plumbing,Intermediate
8388,Elderly Care,Intermediate
8388,Nursing,Advanced
8389,Inventory Management,Intermediate
8389,Health Aide,Intermediate
8390,Hairdressing,Intermediate
8391,Garment Quality Control,Advanced
8391,Makeup Artistry,Intermediate
8392,Nursing,Basic
8393,Medical Assistance,Basic
8393,Hairdressing,Intermediate
8394,Childcare,Basic
8394,Home Cleaning,Basic
8394,Elderly Care,Basic
8395,Caregiving,Advanced
8396,Sewing,Intermediate
8398,Farming,Advanced
8399,Quality Inspection,Advanced
8399,Packing,Advanced
8399,Excel,Basic
8400,Driving,Intermediate
8401,Medical Assistance,Advanced
8401,Customer Service,Advanced
8402,Accounting,Intermediate
8402,Masonry,Basic
8403,Scaffolding,Basic
8404,Fishing,Intermediate
8404,Home Cleaning,Basic
8405,Driving,Intermediate
8405,Horticulture,Advanced
8405,Quality Inspection,Intermediate
8406,Elderly Care,Basic
8407,Bookkeeping,Intermediate
8407,Customer Service,Basic
8408,Heavy Vehicle Driving,Basic
8408,Barista Skills,Advanced
8409,Driving,Intermediate
8409,Sewing,Intermediate
8409,Nursing,Intermediate
8410,Welding,Intermediate
8410,Food Preparation,Basic
8410,Excel,Advanced
8410,Sewing,Advanced
8411,Barista Skills,Advanced
8411,Bar Bending,Basic
8412,Packing,Advanced
8413,Farming,Intermediate
8413,Laundry,Advanced
8413,Teaching Assistance,Basic
8413,Masonry,Advanced
8414,Forklift Operation,Intermediate
8414,Laundry,Intermediate
8415,Banquet Service,Intermediate
8416,Retail Sales,Intermediate
8417,Heavy Vehicle Driving,Basic
8417,Nursing,Basic
8417,Home Cleaning,Intermediate
8418,Bar Bending,Advanced
8418,Excel,Basic
8418,Retail Sales,Advanced
8419,Driving,Intermediate
8419,Medical Assistance,Intermediate
8419,Bar Bending,Basic
8420,Facility Maintenance,Basic
8420,Construction Supervision,Intermediate
8420,Delivery Driving,Basic
8421,Patient Care,Basic
8421,Accounting,Basic
8421,IT Skills,Intermediate
8422,First Aid,Intermediate
8422,MS Office,Intermediate
8423,Sewing,Advanced
8423,Nursing,Advanced
8424,Teaching Assistance,Intermediate
8425,Guest Relations,Intermediate
8425,Bar Bending,Intermediate
8426,Sewing,Advanced
8427,Driving,Intermediate
8427,Laundry,Basic
8428,Patient Care,Advanced
8428,Teaching Assistance,Advanced
8428,Bookkeeping,Intermediate
8429,Banquet Service,Basic
8430,Front Desk Operations,Advanced
8430,Facility Maintenance,Advanced
8430,Horticulture,Advanced
8430,Sewing,Intermediate
8431,Food Preparation,Advanced
8432,Farming,Basic
8432,Forklift Operation,Advanced
8433,Makeup Artistry,Advanced
8433,Health Aide,Basic
8434,Farming,Basic
8434,Forklift Operation,Intermediate
8434,Hotel Housekeeping,Advanced
8434,Makeup Artistry,Advanced
8435,Driving,Basic
8435,Sewing,Intermediate
8436,Sewing,Basic
8437,Tiling,Basic
8438,Serving,Intermediate
8438,First Aid,Basic
8438,Facility Maintenance,Basic
8439,Kitchen Assistance,Basic
8439,Administrative Support,Advanced
8439,Nursing,Intermediate
8440,IT Skills,Basic
8440,Cooking,Advanced
8441,Nursing,Intermediate
8442,Quality Inspection,Intermediate
8443,Textile Machine Operation,Advanced
8443,Concrete Mixing,Basic
8443,Carpentry,Intermediate
8444,Banquet Service,Basic
8444,Painting,Intermediate
8445,Data Entry,Advanced
8446,Forklift Operation,Advanced
8447,Nursing,Basic
8448,Livestock Management,Basic
8449,Garment Quality Control,Advanced
8450,Serving,Basic
8450,Plumbing,Intermediate
8450,Masonry,Advanced
8450,Childcare,Advanced
8450,Quality Inspection,Advanced
8451,Home Cleaning,Intermediate
8452,Sewing,Advanced
8452,Nursing,Intermediate
8453,Customer Service,Intermediate
8453,Forklift Operation,Basic
8453,Plumbing,Advanced
8453,Teaching Assistance,Basic
8453,Medical Assistance,Advanced
8454,Laundry,Intermediate
8454,Shuttering Carpentry,Intermediate
8454,Caregiving,Basic
8455,Laundry,Advanced
8455,CCTV Monitoring,Intermediate
8455,Carpentry,Advanced
8455,Patient Care,Intermediate
8456,Fishing,Advanced
8456,Kitchen Assistance,Intermediate
8457,Packing,Basic
8457,Administrative Support,Intermediate
8458,Housekeeping,Intermediate
8458,Excel,Intermediate
8458,Caregiving,Advanced
8459,Scaffolding,Advanced
