JobID,SkillName,ProficiencyLevel
4097,Construction Supervision,Basic
4097,Security Guarding,Advanced
4097,MS Office,Advanced
4097,Retail Sales,Advanced
4097,Food Preparation,Intermediate
4098,Barista Skills,Advanced
4098,Guest Relations,Intermediate
4099,Masonry,Advanced
4099,Housekeeping,Advanced
4099,Inventory Management,Basic
4099,Facility Maintenance,Basic
4100,Horticulture,Basic
4100,Forklift Operation,Intermediate
4100,Front Desk Operations,Basic
4100,Nursing,Intermediate
4101,Hotel Housekeeping,Basic
4101,Masonry,Intermediate
4101,CCTV Monitoring,Basic
4101,Scaffolding,Advanced
4102,Patient Care,Advanced
4103,Plumbing,Basic
4104,Packing,Advanced
4105,Heavy Vehicle Driving,Advanced
4105,Patient Care,Basic
4106,Packing,Advanced
4106,Caregiving,Advanced
4106,Teaching Assistance,Intermediate
4107,Security Guarding,Basic
4107,Bar Bending,Basic
4107,Laundry,Intermediate
4108,Serving,Advanced
4108,Front Desk Operations,Intermediate
4108,Welding,Advanced
4108,Customer Service,Advanced
4109,Nursing,Basic
4110,Nursing,Intermediate
4111,Bar Bending,Advanced
4111,Security Guarding,Basic
4111,Housekeeping,Advanced
4111,Front Desk Operations,Intermediate
4111,Inventory Management,Advanced
4112,Livestock Management,Advanced
4113,Textile Machine Operation,Intermediate
4113,Food Preparation,Basic
4113,Vehicle Maintenance,Advanced
4113,Carpentry,Advanced
4114,Nursing,Basic
4114,Beauty Therapy,Advanced
4114,Retail Sales,Basic
4114,Scaffolding,Advanced
4115,Packing,Intermediate
4116,Security Guarding,Intermediate
4116,Shuttering Carpentry,Advanced
4116,Guest Relations,Basic
4116,Food Preparation,Advanced
4116,Kitchen Assistance,Intermediate
4117,Janitorial Skills,Advanced
4117,Beauty Therapy,Intermediate
4118,CCTV Monitoring,Advanced
4118,Accounting,Intermediate
4118,Administrative Support,Basic
4119,Concrete Mixing,Intermediate
4120,Nursing,Advanced
4121,Tiling,Basic
4121,Painting,Advanced
4121,Bookkeeping,Intermediate
4121,Retail Sales,Intermediate
4122,Excel,Intermediate
4122,Banquet Service,Intermediate
4122,Housekeeping,Basic
4122,Painting,Basic
4123,Tiling,Advanced
4123,Guest Relations,Basic
4123,Vehicle Maintenance,Advanced
4123,Shuttering Carpentry,Intermediate
4124,Fishing,Intermediate
4125,Logistics Coordination,Advanced
4125,Fishing,Advanced
4126,Food Preparation,Intermediate
4126,Security Guarding,Basic
4126,Excel,Basic
4126,Heavy Vehicle Driving,Advanced
4127,Cooking,Advanced
4127,Driving,Advanced
4128,Nursing,Basic
4128,Inventory Management,Intermediate
4128,Carpentry,Basic
4128,CCTV Monitoring,Basic
4129,Nursing,Intermediate
4130,Security Guarding,Basic
4131,Inventory Management,Advanced
4131,Kitchen Assistance,Advanced
4131,Horticulture,Basic
4131,Facility Maintenance,Basic
4132,Nursing,Basic
4133,Construction Supervision,Advanced
4133,Facility Maintenance,Advanced
4133,Patient Care,Intermediate
4133,Customer Service,Advanced
4134,Welding,Basic
4134,Facility Maintenance,Basic
4134,Administrative Support,Intermediate
4134,Textile Machine Operation,Intermediate
4135,Packing,Advanced
4136,Fishing,Advanced
4136,CCTV Monitoring,Basic
4136,Security Guarding,Basic
4136,MS Office,Intermediate
4137,Sewing,Basic
4138,Food Preparation,Intermediate
4138,Concrete Mixing,Basic
4139,Logistics Coordination,Advanced
4139,Kitchen Assistance,Intermediate
4139,Security Guarding,Intermediate
4140,Nursing,Basic
4141,Customer Service,Advanced
4141,Construction Supervision,Advanced
4142,Fishing,Basic
4142,Hotel Housekeeping,Intermediate
4142,Medical Assistance,Advanced
4143,Fishing,Basic
4143,Patient Care,Advanced
4143,Customer Service,Advanced
4144,Security Guarding,Advanced
4144,Packing,Advanced
4144,Customer Service,Basic
4144,IT Skills,Advanced
4145,Packing,Basic
4145,Tailoring,Advanced
4145,Security Guarding,Advanced
4145,Nursing,Advanced
4145,Shuttering Carpentry,Basic
4146,Beauty Therapy,Advanced
4146,Logistics Coordination,Advanced
4146,IT Skills,Basic
4147,Caregiving,Advanced
4147,Teaching Assistance,Basic
4148,Nursing,Intermediate
4149,Carpentry,Intermediate
4149,IT Skills,Intermediate
4150,MS Office,Advanced
4151,Masonry,Advanced
4152,Accounting,Advanced
4153,Sewing,Basic
4154,Tailoring,Intermediate
4154,Garment Quality Control,Basic
4154,Front Desk Operations,Basic
4155,Sewing,Advanced
4155,Nursing,Advanced
4156,Housekeeping,Basic
4157,Laundry,Basic
4157,Nursing,Basic
4158,Facility Maintenance,Basic
4158,Textile Machine Operation,Basic
4158,Patient Care,Advanced
4158,Shuttering Carpentry,Basic
4158,Cooking,Advanced
4159,Bar Bending,Intermediate
4159,Bookkeeping,Basic
4159,Tailoring,Intermediate
4159,Teaching Assistance,Basic
4159,Plumbing,Advanced
4160,Quality Inspection,Advanced
4160,Data Entry,Advanced
4160,Security Guarding,Basic
4161,Scaffolding,Basic
4161,Facility Maintenance,Basic
4161,Horticulture,Intermediate
4161,Farming,Intermediate
4161,Medical Assistance,Intermediate
4162,Laundry,Intermediate
4163,Logistics Coordination,Intermediate
4163,Bookkeeping,Basic
4163,CCTV Monitoring,Advanced
4164,Heavy Vehicle Driving,Intermediate
4165,Farming,Intermediate
4166,Excel,Basic
4166,Construction Supervision,Basic
4167,Vehicle Maintenance,Intermediate
4167,Construction Supervision,Intermediate
4167,Packing,Intermediate
4167,Guest Relations,Basic
4168,Janitorial Skills,Advanced
4168,Tiling,Intermediate
4169,Hotel Housekeeping,Basic
4170,Bar Bending,Intermediate
4170,Heavy Vehicle Driving,Basic
4170,Food Preparation,Basic
4170,Customer Service,Advanced
4170,Inventory Management,Basic
4171,Teaching Assistance,Advanced
4172,Construction Supervision,Basic
4173,Nursing,Intermediate
4174,Data Entry,Basic
4174,Janitorial Skills,Basic
4174,Security Guarding,Advanced
4174,Childcare,Intermediate
4175,Horticulture,Basic
4175,Livestock Management,Intermediate
4175,Customer Service,Basic
4176,Scaffolding,Basic
4177,Shuttering Carpentry,Basic
4177,Carpentry,Intermediate
4177,MS Office,Advanced
4178,Garment Quality Control,Basic
4179,Beauty Therapy,Intermediate
4180,Construction Supervision,Intermediate
4180,Scaffolding,Advanced
4180,Accounting,Basic
4181,Welding,Basic
4181,IT Skills,Basic
4181,Tailoring,Intermediate
4181,Quality Inspection,Intermediate
4181,Painting,Intermediate
4182,Banquet Service,Basic
4183,Nursing,Intermediate
4184,Delivery Driving,Intermediate
4184,Accounting,Basic
4184,Masonry,Intermediate
4184,Cooking,Basic
4185,Medical Assistance,Intermediate
4186,Quality Inspection,Intermediate
4186,Kitchen Assistance,Advanced
4186,Bookkeeping,Intermediate
4186,Hairdressing,Intermediate
4186,Carpentry,Basic
4187,Kitchen Assistance,Intermediate
4188,Kitchen Assistance,Intermediate
4188,Health Aide,Basic
4188,MS Office,Intermediate
4189,Packing,Intermediate
4190,Bookkeeping,Advanced
4191,Inventory Management,Advanced
4191,Accounting,Basic
4192,Logistics Coordination,Advanced
4192,Janitorial Skills,Basic
4192,Kitchen Assistance,Advanced
4192,Packing,Advanced
4192,Beauty Therapy,Basic
4193,Housekeeping,Basic
4193,Carpentry,Basic
4193,Construction Supervision,Advanced
4193,Scaffolding,Advanced
4193,Garment Quality Control,Advanced
4194,Quality Inspection,Basic
4194,Beauty Therapy,Advanced
4195,Cooking,Basic
4195,Delivery Driving,Advanced
4196,Shuttering Carpentry,Advanced
4196,Front Desk Operations,Advanced
4196,Nursing,Basic
4196,CCTV Monitoring,Intermediate
4196,Excel,Basic
4197,Security Guarding,Advanced
4197,Serving,Advanced
4197,Front Desk Operations,Intermediate
4198,CCTV Monitoring,Advanced
4199,Scaffolding,Intermediate
4199,Janitorial Skills,Basic
4200,Tiling,Intermediate
4200,Laundry,Basic
4201,Nursing,Intermediate
4202,Sewing,Intermediate
4202,Front Desk Operations,Basic
4202,Bookkeeping,Basic
4202,Cooking,Advanced
4202,Logistics Coordination,Intermediate
4203,Nursing,Advanced
4204,Food Preparation,Intermediate
4204,Delivery Driving,Advanced
4204,First Aid,Basic
4204,Carpentry,Advanced
4205,Quality Inspection,Advanced
4205,Serving,Advanced
4205,Vehicle Maintenance,Intermediate
4205,Housekeeping,Intermediate
4205,Welding,Basic
4206,Nursing,Intermediate
4207,Elderly Care,Advanced
4207,Cooking,Intermediate
4207,Vehicle Maintenance,Intermediate
4207,Tailoring,Intermediate
4207,Front Desk Operations,Advanced
4208,Nursing,Advanced
4209,Beauty Therapy,Advanced
4209,Teaching Assistance,Intermediate
4209,Sewing,Intermediate
4209,Packing,Intermediate
4209,MS Office,Intermediate
4210,Horticulture,Advanced
4211,Teaching Assistance,Advanced
4212,Nursing,Intermediate
4213,Welding,Intermediate
4213,Caregiving,Advanced
4213,Electrical,Intermediate
4213,Food Preparation,Basic
4213,Heavy Vehicle Driving,Intermediate
4214,IT Skills,Intermediate
4214,Sewing,Advanced
4214,Guest Relations,Basic
4215,Livestock Management,Intermediate
4215,Driving,Intermediate
4215,Barista Skills,Basic
4215,Garment Quality Control,Basic
4216,Beauty Therapy,Basic
4216,Patient Care,Basic
4216,Food Preparation,Intermediate
4217,Tailoring,Advanced
4217,Retail Sales,Advanced
4217,Tiling,Advanced
4217,Nursing,Advanced
4218,Nursing,Advanced
4219,Nursing,Advanced
4220,Scaffolding,Intermediate
4220,Laundry,Advanced
4220,Hotel Housekeeping,Basic
4220,Bookkeeping,Advanced
4221,Food Preparation,Basic
4221,Cooking,Basic
4221,Driving,Intermediate
4221,Garment Quality Control,Intermediate
4221,Nursing,Intermediate
4222,Nursing,Basic
4223,Bar Bending,Advanced
4223,Excel,Intermediate
4223,Cooking,Basic
4224,Cooking,Advanced
4224,Carpentry,Advanced
4224,Barista Skills,Basic
4225,Carpentry,Advanced
4225,Customer Service,Advanced
4226,Electrical,Basic
4226,Home Cleaning,Intermediate
4227,Construction Supervision,Advanced
4228,Nursing,Advanced
4229,Data Entry,Basic
4229,Driving,Intermediate
4229,Delivery Driving,Intermediate
4230,Teaching Assistance,Advanced
4230,Medical Assistance,Advanced
4230,Barista Skills,Advanced
4231,Fishing,Advanced
4231,Garment Quality Control,Intermediate
4231,Nursing,Basic
4231,Front Desk Operations,Basic
4231,Farming,Advanced
4232,Home Cleaning,Advanced
4232,Beauty Therapy,Advanced
4233,Scaffolding,Basic
4234,Hairdressing,Advanced
4234,Food Preparation,Intermediate
4234,CCTV Monitoring,Intermediate
4234,Logistics Coordination,Intermediate
4235,Hotel Housekeeping,Basic
4235,Tailoring,Advanced
4235,Childcare,Basic
4235,IT Skills,Intermediate
4236,Scaffolding,Advanced
4236,MS Office,Advanced
4236,Front Desk Operations,Intermediate
4236,Heavy Vehicle Driving,Basic
4236,Retail Sales,Advanced
4237,Nursing,Intermediate
4238,Inventory Management,Basic
4239,Excel,Advanced
4239,Welding,Advanced
4239,Patient Care,Intermediate
4239,Tailoring,Intermediate
4240,Nursing,Advanced
4241,Food Preparation,Basic
4241,Painting,Basic
4241,Delivery Driving,Basic
4242,Quality Inspection,Basic
4243,Nursing,Intermediate
4244,Plumbing,Advanced
4244,Security Guarding,Intermediate
4244,Customer Service,Advanced
4244,Driving,Basic
4245,Beauty Therapy,Advanced
4246,Nursing,Intermediate
4247,Nursing,Basic
4248,Tailoring,Intermediate
4248,Inventory Management,Intermediate
4248,Caregiving,Intermediate
4249,Nursing,Intermediate
4250,Cooking,Advanced
4251,Facility Maintenance,Basic
4251,Medical Assistance,Intermediate
4251,Banquet Service,Basic
4252,Nursing,Intermediate
4252,Bookkeeping,Intermediate
4252,Front Desk Operations,Basic
4253,Laundry,Advanced
4254,Childcare,Basic
4254,Front Desk Operations,Basic
4255,Food Preparation,Intermediate
4255,Logistics Coordination,Intermediate
4255,Welding,Intermediate
4255,Quality Inspection,Basic
4255,Security Guarding,Advanced
4256,Nursing,Advanced
4256,Serving,Advanced
4256,Elderly Care,Advanced
4257,Accounting,Basic
4258,Painting,Intermediate
4258,Administrative Support,Advanced
4259,Textile Machine Operation,Basic
4260,Scaffolding,Intermediate
4261,Food Preparation,Advanced
4261,Garment Quality Control,Intermediate
4262,Fishing,Intermediate
4262,Home Cleaning,Intermediate
4262,Childcare,Intermediate
4262,Retail Sales,Basic
4262,Cooking,Intermediate
4263,Scaffolding,Intermediate
4264,Janitorial Skills,Basic
4265,Textile Machine Operation,Basic
4266,Customer Service,Basic
4266,Facility Maintenance,Advanced
4267,Welding,Advanced
4267,Electrical,Advanced
4267,Housekeeping,Advanced
4268,First Aid,Intermediate
4268,Excel,Basic
4268,Serving,Intermediate
4268,Hotel Housekeeping,Advanced
4268,Banquet Service,Intermediate
4269,Nursing,Basic
4270,Concrete Mixing,Intermediate
4270,Plumbing,Advanced
4270,Caregiving,Advanced
4270,Health Aide,Basic
4270,Masonry,Advanced
4271,Home Cleaning,Basic
4271,Heavy Vehicle Driving,Advanced
4271,CCTV Monitoring,Basic
4271,Carpentry,Intermediate
4272,Food Preparation,Basic
4272,Excel,Basic
4272,Farming,Advanced
4272,Garment Quality Control,Advanced
4273,Medical Assistance,Advanced
4273,Construction Supervision,Basic
4273,Elderly Care,Advanced
4273,Facility Maintenance,Intermediate
4274,CCTV Monitoring,Advanced
4274,Caregiving,Advanced
4274,Data Entry,Advanced
4274,Home Cleaning,Advanced
4274,Cooking,Advanced
4275,Scaffolding,Advanced
4275,Livestock Management,Basic
4275,IT Skills,Intermediate
4276,Childcare,Basic
4276,Housekeeping,Advanced
4276,Livestock Management,Intermediate
4276,Serving,Basic
4276,Scaffolding,Basic
4277,Beauty Therapy,Basic
4277,Quality Inspection,Intermediate
4277,Health Aide,Basic
4277,First Aid,Basic
4277,Bar Bending,Basic
4278,Bar Bending,Intermediate
4278,Tailoring,Basic
4278,Food Preparation,Advanced
4278,Tiling,Basic
4278,Housekeeping,Basic
4279,Accounting,Intermediate
4279,Makeup Artistry,Basic
4279,Concrete Mixing,Advanced
4280,CCTV Monitoring,Intermediate
4280,Quality Inspection,Intermediate
4280,Elderly Care,Advanced
4281,Patient Care,Intermediate
4281,Customer Service,Advanced
4282,First Aid,Intermediate
4282,Shuttering Carpentry,Intermediate
4282,Livestock Management,Intermediate
4282,Scaffolding,Intermediate
4282,IT Skills,Intermediate
4283,Janitorial Skills,Intermediate
4284,Hotel Housekeeping,Intermediate
4284,Sewing,Advanced
4284,Guest Relations,Basic
4284,Health Aide,Intermediate
4284,Cooking,Intermediate
4285,Nursing,Intermediate
4286,Caregiving,Advanced
4286,IT Skills,Advanced
4286,Excel,Advanced
4287,Childcare,Intermediate
4288,Painting,Basic
4289,Retail Sales,Intermediate
4289,Teaching Assistance,Intermediate
4289,MS Office,Advanced
4290,MS Office,Basic
4290,Tiling,Intermediate
4290,Garment Quality Control,Advanced
4291,Construction Supervision,Basic
4291,Kitchen Assistance,Advanced
4292,Patient Care,Intermediate
4292,Front Desk Operations,Basic
4292,Plumbing,Basic
4293,Plumbing,Intermediate
4293,Teaching Assistance,Intermediate
4293,Front Desk Operations,Advanced
4293,Textile Machine Operation,Intermediate
4293,Nursing,Intermediate
4294,Teaching Assistance,Advanced
4295,Sewing,Intermediate
4296,Driving,Basic
4297,Livestock Management,Basic
4297,Health Aide,Advanced
4297,Nursing,Advanced
4298,Carpentry,Basic
4298,Delivery Driving,Advanced
4298,Painting,Advanced
4298,Horticulture,Advanced
4298,Heavy Vehicle Driving,Basic
4299,Accounting,Basic
4299,CCTV Monitoring,Intermediate
4299,Laundry,Basic
4300,Electrical,Basic
4300,Home Cleaning,Intermediate
4301,Forklift Operation,Intermediate
4302,IT Skills,Intermediate
4303,Serving,Intermediate
4304,Concrete Mixing,Intermediate
4304,Livestock Management,Intermediate
4304,Vehicle Maintenance,Advanced
4305,Vehicle Maintenance,Advanced
4305,Health Aide,Basic
4305,Electrical,Advanced
4305,Security Guarding,Advanced
4305,Heavy Vehicle Driving,Intermediate
4306,Administrative Support,Intermediate
4307,Scaffolding,Intermediate
4307,Excel,Intermediate
4307,Hotel Housekeeping,Intermediate
4307,Front Desk Operations,Intermediate
4308,Fishing,Basic
4309,Concrete Mixing,Intermediate
4309,Caregiving,Basic
4309,Elderly Care,Advanced
4310,Packing,Advanced
4310,Concrete Mixing,Advanced
4310,Patient Care,Intermediate
4310,Guest Relations,Basic
4311,Quality Inspection,Advanced
4311,Data Entry,Intermediate
4311,Security Guarding,Advanced
4312,Sewing,Advanced
4313,Painting,Basic
4313,Fishing,Advanced
4313,Hotel Housekeeping,Intermediate
4314,Laundry,Intermediate
4314,Horticulture,Advanced
4314,Makeup Artistry,Advanced
4315,Teaching Assistance,Basic
4315,Electrical,Advanced
4315,Home Cleaning,Basic
4315,Forklift Operation,Intermediate
4316,Banquet Service,Basic
4316,Heavy Vehicle Driving,Intermediate
4316,CCTV Monitoring,Basic
4316,Tiling,Advanced
4316,Carpentry,Advanced
4317,Carpentry,Basic
4318,Masonry,Basic
4318,Shuttering Carpentry,Advanced
4318,Medical Assistance,Advanced
4318,Vehicle Maintenance,Basic
4318,Teaching Assistance,Advanced
4319,Tiling,Advanced
4320,Beauty Therapy,Intermediate
4320,Hairdressing,Intermediate
4320,Livestock Management,Basic
4321,Home Cleaning,Basic
4321,Nursing,Advanced
4322,Elderly Care,Basic
4322,Delivery Driving,Advanced
4323,MS Office,Basic
4323,Serving,Advanced
4323,Facility Maintenance,Intermediate
4323,Painting,Basic
4324,Cooking,Intermediate
4325,Heavy Vehicle Driving,Advanced
4326,Livestock Management,Advanced
4327,Construction Supervision,Advanced
4327,Nursing,Advanced
4327,Painting,Advanced
4327,Garment Quality Control,Intermediate
4328,Caregiving,Intermediate
4328,Construction Supervision,Basic
4328,Concrete Mixing,Basic
4329,Customer Service,Intermediate
4329,Teaching Assistance,Basic
4329,Construction Supervision,Advanced
4329,Plumbing,Basic
4329,Bookkeeping,Intermediate
4330,Packing,Advanced
4331,Nursing,Intermediate
4332,Farming,Advanced
4332,IT Skills,Basic
4332,Tailoring,Advanced
4332,Hairdressing,Intermediate
4332,Serving,Advanced
4333,Front Desk Operations,Basic
4334,Cooking,Basic
4334,Banquet Service,Intermediate
4334,Health Aide,Intermediate
4334,Garment Quality Control,Intermediate
4334,Tiling,Advanced
4335,Health Aide,Advanced
4335,Accounting,Advanced
4335,Logistics Coordination,Intermediate
4336,Janitorial Skills,Intermediate
4336,Livestock Management,Intermediate
4336,Fishing,Intermediate
4336,Childcare,Basic
4337,MS Office,Basic
4337,Caregiving,Advanced
4337,Data Entry,Intermediate
4338,Packing,Basic
4339,Nursing,Intermediate
4340,Forklift Operation,Intermediate
4340,Childcare,Intermediate
4341,Forklift Operation,Basic
4342,Health Aide,Basic
4342,Security Guarding,Basic
4342,Quality Inspection,Advanced
4342,Janitorial Skills,Intermediate
4342,Caregiving,Advanced
4343,Sewing,Advanced
4343,IT Skills,Intermediate
4343,Livestock Management,Advanced
4344,Facility Maintenance,Basic
4344,Housekeeping,Basic
4344,Bar Bending,Basic
4344,Serving,Advanced
4344,Food Preparation,Advanced
4345,IT Skills,Basic
4345,Electrical,Intermediate
4346,Beauty Therapy,Intermediate
4346,Bar Bending,Basic
4346,Horticulture,Intermediate
4346,Security Guarding,Intermediate
4347,Nursing,Advanced
4347,Teaching Assistance,Advanced
4347,Quality Inspection,Basic
4347,Garment Quality Control,Basic
4347,Bar Bending,Basic
4348,Garment Quality Control,Intermediate
4348,Quality Inspection,Advanced
4348,MS Office,Advanced
4349,Cooking,Advanced
4349,Bar Bending,Intermediate
4349,Fishing,Intermediate
4350,Caregiving,Basic
4350,Garment Quality Control,Basic
4350,Teaching Assistance,Intermediate
4350,Administrative Support,Advanced
4351,Sewing,Advanced
4352,Electrical,Basic
4352,Heavy Vehicle Driving,Basic
4352,Livestock Management,Basic
4352,Housekeeping,Advanced
4353,Shuttering Carpentry,Intermediate
4353,Childcare,Basic
4353,Guest Relations,Basic
4353,Facility Maintenance,Intermediate
4353,Beauty Therapy,Basic
4354,Garment Quality Control,Basic
4354,Facility Maintenance,Intermediate
4355,Shuttering Carpentry,Basic
4355,Elderly Care,Basic
4355,Packing,Basic
4355,Excel,Basic
4355,Teaching Assistance,Basic
4356,Sewing,Advanced
4357,Food Preparation,Advanced
4357,Beauty Therapy,Intermediate
4357,Bookkeeping,Advanced
4357,Serving,Basic
4357,Front Desk Operations,Basic
4358,Bar Bending,Intermediate
4359,IT Skills,Basic
4359,Health Aide,Advanced
4359,Teaching Assistance,Intermediate
4360,Retail Sales,Advanced
4361,Forklift Operation,Basic
4361,Caregiving,Advanced
4361,CCTV Monitoring,Basic
4362,Sewing,Intermediate
4363,Administrative Support,Intermediate
4363,Caregiving,Advanced
4364,Data Entry,Basic
4364,Teaching Assistance,Intermediate
4365,Data Entry,Advanced
4365,Retail Sales,Basic
4366,Patient Care,Advanced
4366,Horticulture,Basic
4366,Accounting,Intermediate
4366,Makeup Artistry,Advanced
4367,Delivery Driving,Intermediate
4367,Administrative Support,Advanced
4368,Nursing,Intermediate
4368,Laundry,Basic
4369,Quality Inspection,Basic
4369,Beauty Therapy,Advanced
4370,Childcare,Intermediate
4370,Livestock Management,Basic
4370,Janitorial Skills,Intermediate
4371,CCTV Monitoring,Advanced
4372,Hairdressing,Intermediate
4372,Bar Bending,Advanced
4372,Beauty Therapy,Basic
4373,Driving,Basic
4373,Sewing,Advanced
4374,Accounting,Basic
4374,Horticulture,Basic
4374,Customer Service,Basic
4374,Laundry,Advanced
4375,Food Preparation,Advanced
4375,Hotel Housekeeping,Intermediate
4376,Serving,Intermediate
4376,Painting,Intermediate
4376,Janitorial Skills,Basic
4376,Retail Sales,Intermediate
4376,CCTV Monitoring,Advanced
4377,Vehicle Maintenance,Advanced
4377,Farming,Basic
4377,Construction Supervision,Intermediate
4377,Laundry,Intermediate
4378,Housekeeping,Intermediate
4378,Construction Supervision,Advanced
4378,Scaffolding,Intermediate
4378,Front Desk Operations,Intermediate
4379,Laundry,Advanced
4380,Nursing,Intermediate
4381,Serving,Intermediate
4382,Sewing,Intermediate
4382,IT Skills,Advanced
4382,Facility Maintenance,Basic
4382,Farming,Advanced
4383,Security Guarding,Intermediate
4383,Data Entry,Basic
4383,Garment Quality Control,Intermediate
4384,IT Skills,Advanced
4384,Garment Quality Control,Basic
4385,Health Aide,Basic
4385,Packing,Advanced
4386,First Aid,Advanced
4386,Painting,Intermediate
4386,Serving,Basic
4386,MS Office,Intermediate
4386,Accounting,Basic
4387,Medical Assistance,Intermediate
4387,Childcare,Advanced
4387,Retail Sales,Intermediate
4387,Data Entry,Intermediate
4387,Bookkeeping,Intermediate
4388,Painting,Basic
4389,Farming,Basic
4389,Barista Skills,Advanced
4390,Childcare,Advanced
4390,Carpentry,Advanced
4390,Kitchen Assistance,Advanced
4390,Shuttering Carpentry,Intermediate
4390,Sewing,Intermediate
4391,Tailoring,Basic
4391,Scaffolding,Intermediate
4391,Bookkeeping,Intermediate
4391,Painting,Advanced
4392,Fishing,Intermediate
4392,Hairdressing,Advanced
4392,Security Guarding,Intermediate
4392,Packing,Advanced
4392,Vehicle Maintenance,Advanced
4393,Bar Bending,Basic
4393,Accounting,Basic
4393,Shuttering Carpentry,Basic
4394,Health Aide,Advanced
4394,Hairdressing,Advanced
4394,Farming,Intermediate
4395,Medical Assistance,Intermediate
4395,Masonry,Intermediate
4395,Retail Sales,Basic
4395,Laundry,Intermediate
4396,Serving,Intermediate
4396,Front Desk Operations,Basic
4396,Logistics Coordination,Advanced
4397,Data Entry,Advanced
4397,Bar Bending,Basic
4397,Administrative Support,Basic
4397,Housekeeping,Basic
4397,Sewing,Basic
4398,Front Desk Operations,Intermediate
4398,Quality Inspection,Intermediate
4398,MS Office,Intermediate
4398,Makeup Artistry,Advanced
4398,Security Guarding,Advanced
4399,Hairdressing,Intermediate
4400,Medical Assistance,Basic
4400,Beauty Therapy,Intermediate
4400,Cooking,Basic
4400,Makeup Artistry,Advanced
4401,Nursing,Basic
4402,Fishing,Advanced
4403,IT Skills,Basic
4403,Vehicle Maintenance,Intermediate
4404,Nursing,Advanced
4405,IT Skills,Advanced
4405,Painting,Basic
4406,Facility Maintenance,Basic
4406,Masonry,Advanced
4406,Sewing,Advanced
4406,Laundry,Intermediate
4406,Livestock Management,Basic
4407,Hotel Housekeeping,Basic
4407,Caregiving,Basic
4407,Plumbing,Intermediate
4407,Garment Quality Control,Basic
4408,MS Office,Advanced
4408,Barista Skills,Advanced
4409,Sewing,Advanced
4410,Heavy Vehicle Driving,Intermediate
4410,Scaffolding,Advanced
4410,Fishing,Advanced
4410,First Aid,Basic
4411,Food Preparation,Basic
4412,Laundry,Intermediate
4412,Welding,Basic
4412,Construction Supervision,Advanced
4413,Packing,Intermediate
4413,Nursing,Basic
4414,Elderly Care,Basic
4414,Packing,Advanced
4414,Vehicle Maintenance,Advanced
4415,Teaching Assistance,Intermediate
4415,Driving,Basic
4416,Tiling,Advanced
4416,Painting,Intermediate
4417,Kitchen Assistance,Basic
4417,Janitorial Skills,Intermediate
4417,Administrative Support,Basic
4417,Bookkeeping,Basic
4418,Cooking,Basic
4419,Nursing,Basic
4419,Driving,Intermediate
4420,Nursing,Basic
4421,Driving,Intermediate
4421,Banquet Service,Basic
4422,Customer Service,Basic
4422,Front Desk Operations,Intermediate
4422,Sewing,Advanced
4423,Nursing,Intermediate
4424,Nursing,Intermediate
4425,Data Entry,Intermediate
4426,Nursing,Advanced
4427,Sewing,Intermediate
4428,Serving,Advanced
4428,Banquet Service,Advanced
4428,Plumbing,Basic
4429,Retail Sales,Basic
4429,Beauty Therapy,Advanced
4430,Carpentry,Basic
4430,Security Guarding,Intermediate
4430,Farming,Intermediate
4431,Concrete Mixing,Intermediate
4431,Serving,Advanced
4431,Janitorial Skills,Advanced
4431,Food Preparation,Advanced
4432,Guest Relations,Intermediate
4433,Logistics Coordination,Basic
4433,Guest Relations,Advanced
4434,Health Aide,Basic
4434,Laundry,Intermediate
4434,Construction Supervision,Intermediate
4435,Beauty Therapy,Advanced
4435,Health Aide,Intermediate
4435,Security Guarding,Advanced
4436,Tiling,Basic
4437,Nursing,Basic
4438,Heavy Vehicle Driving,Basic
4438,Janitorial Skills,Basic
4438,Barista Skills,Basic
4438,Kitchen Assistance,Intermediate
4439,Data Entry,Advanced
4439,Banquet Service,Intermediate
4439,Hotel Housekeeping,Advanced
4440,Bar Bending,Basic
4440,Carpentry,Intermediate
4440,Sewing,Intermediate
4440,Delivery Driving,Basic
4441,Carpentry,Intermediate
4441,MS Office,Advanced
4441,Concrete Mixing,Intermediate
4441,Tiling,Basic
4441,Customer Service,Advanced
4442,Shuttering Carpentry,Intermediate
4443,Textile Machine Operation,Basic
4443,Bar Bending,Advanced
4443,Teaching Assistance,Basic
4443,Food Preparation,Advanced
4444,Nursing,Intermediate
4445,Laundry,Basic
4446,Bar Bending,Advanced
4446,Concrete Mixing,Intermediate
4447,Farming,Advanced
4448,Nursing,Advanced
4449,Customer Service,Basic
4449,MS Office,Intermediate
4449,Welding,Intermediate
4449,Administrative Support,Intermediate
4449,Facility Maintenance,Intermediate
4450,Administrative Support,Intermediate
4450,Plumbing,Advanced
4451,Driving,Intermediate
4451,Excel,Advanced
4451,Electrical,Intermediate
4451,IT Skills,Advanced
4451,Serving,Intermediate
4452,Makeup Artistry,Basic
4452,Excel,Intermediate
4452,Facility Maintenance,Intermediate
4452,Cooking,Intermediate
4453,Livestock Management,Intermediate
4453,Hotel Housekeeping,Intermediate
4453,Construction Supervision,Advanced
4453,Food Preparation,Advanced
4454,Childcare,Basic
4455,Packing,Advanced
4456,IT Skills,Basic
4456,Accounting,Intermediate
4456,First Aid,Basic
4456,CCTV Monitoring,Advanced
4456,Beauty Therapy,Intermediate
4457,Plumbing,Intermediate
