PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
7295,Korean,Fluent,
7295,Japanese,Intermediate,
7295,English,Intermediate,
7295,Arabic,Advanced,Yes
7296,English,Intermediate,
7297,Tamil,Advanced,No
7297,English,Basic,
7298,Arabic,Advanced,
7299,English,Advanced,Yes
7299,Sinhala,Advanced,No
7299,Sinhala,Intermediate,
7300,Hindi,Basic,
7300,Arabic,Basic,
7301,English,Basic,
7301,English,Intermediate,
7302,English,Advanced,No
7302,Arabic,Advanced,Yes
7302,English,Advanced,
7303,Hebrew,Intermediate,
7303,Tamil,Intermediate,
7304,Hindi,Fluent,Yes
7305,Tamil,Advanced,
7305,English,Basic,
7306,Tamil,Basic,
7306,French,Advanced,
7306,Arabic,Basic,
7307,Sinhala,Intermediate,
7307,English,Fluent,No
7308,Sinhala,Basic,
7309,Tamil,Basic,
7310,Hindi,Advanced,Yes
7310,Arabic,Basic,
7311,English,Advanced,Yes
7311,Tamil,Intermediate,
7311,English,Basic,
7312,Korean,Fluent,Yes
7313,Tamil,Basic,
7313,English,Basic,
7314,German,Fluent,
7314,Arabic,Fluent,No
7315,Sinhala,Advanced,No
7315,Sinhala,Basic,
7316,French,Basic,
7316,English,Advanced,No
7316,Tamil,Intermediate,
7316,Arabic,Intermediate,
7317,Korean,Fluent,Yes
7318,English,Intermediate,
7319,Hebrew,Basic,
7319,English,Fluent,Yes
7320,English,Fluent,No
7321,Sinhala,Basic,
7322,Tamil,Intermediate,
7322,Arabic,Advanced,No
7322,English,Basic,
7323,English,Advanced,Yes
7324,Japanese,Basic,
7324,Arabic,Fluent,No
7325,English,Intermediate,
7326,English,Basic,
7326,Sinhala,Basic,
7326,English,Intermediate,
7326,Japanese,Advanced,No
7327,Hebrew,Basic,
7328,Tamil,Advanced,Yes
7329,English,Fluent,
7329,Arabic,Advanced,No
7330,Tamil,Basic,
7330,Arabic,Advanced,No
7330,Arabic,Advanced,No
7331,Hindi,Advanced,Yes
7332,French,Basic,
7333,Sinhala,Advanced,
7334,Tamil,Fluent,No
7334,Tamil,Fluent,
7335,Tamil,Basic,
7335,Arabic,Intermediate,
7336,English,Basic,
7337,Arabic,Basic,
7337,English,Advanced,Yes
7338,Tamil,Basic,
7339,English,Intermediate,
7339,English,Basic,
7339,Sinhala,Fluent,No
7340,English,Basic,
7341,Arabic,Intermediate,
7342,Tamil,Basic,
7343,Hindi,Intermediate,
7344,English,Fluent,No
7345,Korean,Basic,
7345,English,Intermediate,
7345,Korean,Intermediate,
7346,English,Advanced,Yes
7347,Tamil,Advanced,
7347,English,Basic,
7347,English,Basic,
7347,Tamil,Fluent,Yes
7348,Hebrew,Basic,
7349,Tamil,Intermediate,
7349,Tamil,Basic,
7349,Arabic,Advanced,No
7349,English,Basic,
7350,Sinhala,Intermediate,
7350,Hindi,Basic,
7350,English,Fluent,No
7351,English,Advanced,Yes
7351,Tamil,Basic,
7351,Italian,Basic,
7351,English,Advanced,Yes
7352,English,Basic,
7353,Japanese,Basic,
7353,French,Basic,
7354,Tamil,Advanced,No
7354,English,Intermediate,
7355,English,Basic,
7355,Korean,Basic,
7355,Hebrew,Intermediate,
7356,Sinhala,Intermediate,
7357,Tamil,Basic,
7358,Hindi,Fluent,Yes
7359,Sinhala,Basic,
7360,Arabic,Basic,
7360,Arabic,Intermediate,
7360,Tamil,Advanced,Yes
7361,Korean,Intermediate,
7361,Tamil,Intermediate,
7362,Arabic,Fluent,Yes
7362,Sinhala,Advanced,No
7362,Sinhala,Advanced,
7363,English,Intermediate,
7363,Arabic,Intermediate,
7364,Sinhala,Basic,
7364,English,Basic,
7364,Tamil,Advanced,
7365,Arabic,Basic,
7365,Sinhala,Basic,
7366,Sinhala,Intermediate,
7366,Tamil,Fluent,No
7366,Tamil,Fluent,
7367,Hebrew,Fluent,
7368,Tamil,Intermediate,
7368,Tamil,Basic,
7369,Korean,Intermediate,
7369,English,Basic,
7369,Arabic,Basic,
7370,Hebrew,Fluent,Yes
7371,English,Basic,
7371,English,Intermediate,
7371,Korean,Advanced,
7372,Italian,Basic,
7373,English,Fluent,Yes
7373,Tamil,Intermediate,
7373,Korean,Advanced,No
7374,English,Advanced,
7374,Arabic,Basic,
7374,Korean,Advanced,No
7375,Sinhala,Basic,
7375,Arabic,Basic,
7375,Japanese,Basic,
7375,English,Fluent,
7376,Arabic,Intermediate,
7377,English,Basic,
7378,English,Basic,
7379,English,Basic,
7379,Sinhala,Intermediate,
7380,English,Basic,
7380,English,Advanced,
7381,English,Intermediate,
7381,Sinhala,Advanced,No
7381,English,Basic,
7382,English,Fluent,Yes
7382,Tamil,Advanced,Yes
7383,Korean,Basic,
7383,Sinhala,Basic,
7383,English,Intermediate,
7383,Tamil,Intermediate,
7384,Sinhala,Advanced,
7384,Arabic,Intermediate,
7385,Korean,Basic,
7385,Tamil,Intermediate,
7385,Sinhala,Intermediate,
7386,Arabic,Intermediate,
7386,Arabic,Advanced,No
7386,English,Intermediate,
7387,Japanese,Basic,
7388,English,Fluent,Yes
7389,English,Advanced,Yes
7389,English,Advanced,No
7389,Hebrew,Fluent,No
7390,Arabic,Intermediate,
7390,Arabic,Advanced,
7391,Sinhala,Basic,
7391,Arabic,Intermediate,
7392,Sinhala,Advanced,No
7393,Hebrew,Advanced,
7393,Arabic,Advanced,Yes
7393,Tamil,Basic,
7394,Arabic,Basic,
7394,Arabic,Basic,
7395,Tamil,Basic,
7395,Arabic,Basic,
7396,Arabic,Fluent,Yes
7396,English,Fluent,
7397,Arabic,Basic,
7397,English,Intermediate,
7397,Tamil,Basic,
7398,English,Basic,
7398,Sinhala,Advanced,Yes
7398,Arabic,Intermediate,
7399,Sinhala,Basic,
7399,English,Basic,
7399,Sinhala,Advanced,
7400,English,Intermediate,
7401,English,Basic,
7402,Hebrew,Fluent,Yes
7402,English,Basic,
7402,English,Advanced,No
7402,Sinhala,Intermediate,
7403,English,Basic,
7404,Sinhala,Basic,
7404,Tamil,Basic,
7405,Hindi,Fluent,
7406,Korean,Basic,
7407,English,Intermediate,
7408,Korean,Basic,
7408,Arabic,Advanced,
7408,Arabic,Intermediate,
7409,Sinhala,Intermediate,
7409,Japanese,Intermediate,
7409,Tamil,Basic,
7410,Arabic,Advanced,No
7410,Korean,Advanced,Yes
7411,Sinhala,Advanced,No
7411,Arabic,Intermediate,
7412,Tamil,Intermediate,
7413,Japanese,Basic,
7414,Tamil,Basic,
7414,German,Fluent,No
7415,Sinhala,Intermediate,
7416,Tamil,Basic,
7417,Hindi,Basic,
7418,Arabic,Advanced,
7419,Sinhala,Basic,
7419,English,Intermediate,
7420,Tamil,Basic,
7421,English,Basic,
7421,Arabic,Intermediate,
7421,Arabic,Fluent,Yes
7422,French,Fluent,
7422,English,Basic,
7422,English,Basic,
7423,Tamil,Basic,
7424,Korean,Intermediate,
7425,Japanese,Basic,
7425,English,Basic,
7425,Tamil,Intermediate,
7426,Hebrew,Basic,
7426,English,Intermediate,
7426,English,Advanced,Yes
7427,Sinhala,Intermediate,
7427,Sinhala,Fluent,Yes
7427,English,Basic,
7427,Tamil,Fluent,No
7428,English,Basic,
7428,German,Intermediate,
7429,Korean,Basic,
7429,English,Advanced,Yes
7430,Sinhala,Intermediate,
7431,Sinhala,Advanced,No
7432,English,Basic,
7432,Hebrew,Intermediate,
7433,Tamil,Fluent,
7433,Arabic,Fluent,No
7434,Japanese,Basic,
7434,Korean,Basic,
7434,Hindi,Basic,
7435,English,Advanced,
7436,Arabic,Advanced,Yes
7437,Hindi,Basic,
7438,Korean,Intermediate,
7438,English,Intermediate,
7438,English,Basic,
7439,Sinhala,Basic,
7439,English,Intermediate,
7440,German,Basic,
7440,English,Intermediate,
7441,Japanese,Basic,
7441,Tamil,Basic,
7441,English,Advanced,
7442,English,Intermediate,
7442,English,Intermediate,
7442,English,Advanced,
7442,English,Intermediate,
7443,Arabic,Intermediate,
7443,Sinhala,Intermediate,
7444,Hebrew,Basic,
7444,Sinhala,Intermediate,
7444,Arabic,Intermediate,
7445,English,Intermediate,
7445,Arabic,Fluent,No
7445,Arabic,Advanced,No
7446,Hindi,Advanced,
7447,Tamil,Intermediate,
7448,English,Intermediate,
7449,Arabic,Intermediate,
7449,English,Basic,
7450,Sinhala,Advanced,Yes
7450,Korean,Fluent,Yes
7450,Tamil,Basic,
7451,Arabic,Basic,
7451,Tamil,Intermediate,
7451,English,Intermediate,
7451,Tamil,Intermediate,
7452,Sinhala,Intermediate,
7453,English,Basic,
7454,Arabic,Intermediate,
7455,English,Basic,
7456,English,Advanced,
7457,English,Basic,
7457,English,Advanced,
7457,Sinhala,Fluent,Yes
7457,English,Intermediate,
7458,Tamil,Basic,
7459,Sinhala,Intermediate,
7460,Tamil,Advanced,Yes
7461,Korean,Advanced,Yes
7462,Sinhala,Advanced,Yes
7462,Hindi,Advanced,Yes
7463,Arabic,Advanced,Yes
7463,Korean,Intermediate,
7464,Italian,Basic,
7464,Tamil,Fluent,
7464,English,Advanced,No
7464,English,Intermediate,
7465,Arabic,Advanced,
7465,Hindi,Advanced,Yes
7465,Sinhala,Fluent,No
7466,Arabic,Intermediate,
7467,Arabic,Intermediate,
7467,Korean,Basic,
7468,Arabic,Basic,
7468,Sinhala,Intermediate,
7469,Sinhala,Basic,
7469,English,Basic,
7470,English,Advanced,No
7471,Japanese,Basic,
7472,English,Fluent,No
7472,Sinhala,Basic,
7473,Arabic,Intermediate,
7473,Tamil,Basic,
7474,French,Basic,
7474,Sinhala,Intermediate,
7475,Hindi,Advanced,
7475,English,Fluent,
7476,English,Basic,
7477,Tamil,Basic,
7478,Arabic,Intermediate,
7479,Korean,Intermediate,
7480,English,Basic,
7481,Hindi,Basic,
7482,Sinhala,Basic,
7483,Korean,Fluent,Yes
7483,English,Advanced,Yes
7483,Tamil,Basic,
7484,Hindi,Fluent,Yes
7485,Hebrew,Advanced,Yes
7486,Hebrew,Intermediate,
7486,Sinhala,Advanced,Yes
7487,English,Intermediate,
7487,Sinhala,Advanced,No
7488,Arabic,Basic,
7488,Japanese,Advanced,No
7489,English,Fluent,
7490,English,Fluent,No
7490,Arabic,Basic,
7490,English,Basic,
7491,Tagalog,Basic,
7491,Korean,Intermediate,
7492,Italian,Basic,
7492,Tamil,Intermediate,
7493,Arabic,Advanced,Yes
7494,Arabic,Basic,
7495,Tamil,Advanced,No
7496,Arabic,Intermediate,
7496,Tamil,Advanced,Yes
7497,Tamil,Intermediate,
7498,Hebrew,Basic,
7499,English,Advanced,Yes
7500,Arabic,Intermediate,
7500,Japanese,Intermediate,
7500,English,Intermediate,
7501,Japanese,Fluent,No
7501,Sinhala,Basic,
7502,English,Advanced,
7502,English,Basic,
7503,Tamil,Basic,
7504,English,Basic,
7504,Korean,Basic,
7505,English,Basic,
7505,Tamil,Intermediate,
7506,Korean,Advanced,
7507,Korean,Intermediate,
7507,Arabic,Basic,
7508,Tamil,Basic,
7509,Japanese,Intermediate,
7510,Tamil,Fluent,
7510,Hebrew,Basic,
7510,English,Intermediate,
7511,Tamil,Intermediate,
7512,Sinhala,Basic,
7513,Arabic,Fluent,No
7513,Arabic,Basic,
7513,Tagalog,Basic,
7514,English,Advanced,
7515,English,Basic,
7515,Tamil,Fluent,
7515,English,Basic,
7516,Hebrew,Basic,
7516,English,Basic,
7517,Arabic,Basic,
7518,Tamil,Basic,
7518,Tamil,Basic,
7519,English,Basic,
7520,Arabic,Basic,
7521,Tamil,Fluent,Yes
7522,English,Fluent,
7523,English,Intermediate,
7523,English,Basic,
7523,Sinhala,Intermediate,
7523,English,Advanced,No
7524,Korean,Advanced,No
7525,English,Advanced,No
7525,English,Fluent,
7526,Arabic,Intermediate,
7526,Hindi,Intermediate,
7527,English,Basic,
7528,Arabic,Intermediate,
7528,Italian,Intermediate,
7528,Tamil,Intermediate,
7528,Hebrew,Basic,
7529,English,Intermediate,
7530,English,Intermediate,
7531,English,Basic,
7531,Sinhala,Basic,
7531,Tamil,Basic,
7531,English,Basic,
7532,Arabic,Intermediate,
7533,Tamil,Fluent,Yes
7534,Sinhala,Basic,
7534,Japanese,Basic,
7535,Sinhala,Basic,
7535,Arabic,Basic,
7536,English,Fluent,No
7537,Sinhala,Basic,
7537,Arabic,Intermediate,
7538,Arabic,Advanced,Yes
7538,Arabic,Intermediate,
7538,Tamil,Basic,
7539,English,Intermediate,
7540,English,Intermediate,
7540,French,Intermediate,
7540,Arabic,Intermediate,
7540,Sinhala,Basic,
7541,English,Advanced,No
7541,Japanese,Basic,
7541,Hindi,Advanced,Yes
7541,English,Basic,
7542,French,Basic,
7542,Tamil,Intermediate,
7543,Sinhala,Basic,
7543,Sinhala,Basic,
7544,Arabic,Basic,
7544,English,Basic,
7545,English,Fluent,
7546,English,Basic,
7546,Korean,Fluent,
7547,Korean,Fluent,No
7548,Arabic,Intermediate,
7548,Arabic,Intermediate,
7549,Arabic,Advanced,No
7549,Tamil,Intermediate,
7549,Hebrew,Basic,
7549,Sinhala,Intermediate,
7550,English,Basic,
7550,Tamil,Advanced,Yes
7551,Hebrew,Advanced,No
7552,Arabic,Basic,
7553,Hebrew,Fluent,No
7553,Arabic,Intermediate,
7553,English,Fluent,No
7554,Tamil,Intermediate,
7554,Sinhala,Intermediate,
7555,English,Intermediate,
7555,Tamil,Intermediate,
7556,Tamil,Intermediate,
7556,German,Intermediate,
7556,German,Basic,
7557,Tamil,Intermediate,
7558,Arabic,Basic,
7558,Hindi,Intermediate,
7558,English,Intermediate,
7558,Hindi,Fluent,No
7559,Japanese,Advanced,
7560,Arabic,Basic,
7560,English,Intermediate,
7560,Italian,Intermediate,
7561,Hindi,Basic,
7561,Arabic,Intermediate,
7561,Arabic,Intermediate,
7561,English,Intermediate,
7562,Arabic,Basic,
7562,Italian,Advanced,No
7562,English,Intermediate,
7563,Hebrew,Advanced,Yes
7564,Arabic,Basic,
7564,Tamil,Basic,
7565,Hebrew,Intermediate,
7566,Arabic,Advanced,Yes
7566,Arabic,Fluent,Yes
7566,French,Basic,
7566,Hindi,Basic,
7567,Tamil,Intermediate,
7567,Tamil,Basic,
7567,French,Basic,
7568,Sinhala,Basic,
7568,Hindi,Fluent,Yes
7569,Tamil,Basic,
7569,Arabic,Intermediate,
7569,Arabic,Basic,
7569,English,Intermediate,
7570,Arabic,Basic,
7570,Arabic,Advanced,No
7571,Sinhala,Basic,
7571,English,Basic,
7572,Arabic,Advanced,No
7573,Sinhala,Intermediate,
7573,Tamil,Basic,
7573,English,Fluent,
7573,Arabic,Advanced,No
7574,English,Basic,
7575,English,Basic,
7575,Tamil,Fluent,
7576,Hindi,Intermediate,
7577,Hindi,Basic,
7577,Sinhala,Basic,
7578,English,Fluent,Yes
7578,Japanese,Intermediate,
7578,Sinhala,Advanced,
7578,Japanese,Advanced,No
7579,English,Basic,
7579,Arabic,Intermediate,
7580,English,Basic,
7581,Sinhala,Intermediate,
7581,Tamil,Intermediate,
7582,Arabic,Fluent,No
7583,Sinhala,Advanced,No
7584,Tamil,Intermediate,
7584,Arabic,Advanced,Yes
7584,Tamil,Advanced,No
7585,Korean,Intermediate,
7586,German,Basic,
7587,Tamil,Intermediate,
7587,Hindi,Basic,
7588,Sinhala,Fluent,
7588,Arabic,Basic,
7589,Korean,Basic,
7589,English,Basic,
7590,Arabic,Fluent,Yes
7590,Tamil,Intermediate,
7591,Sinhala,Advanced,Yes
7592,Italian,Fluent,
7593,English,Intermediate,
7594,English,Advanced,Yes
7594,Sinhala,Advanced,No
7594,English,Intermediate,
7595,Arabic,Intermediate,
7596,Korean,Basic,
7596,Tagalog,Intermediate,
7597,Sinhala,Fluent,Yes
7598,English,Intermediate,
7599,Hebrew,Basic,
7600,Tamil,Advanced,No
7600,English,Basic,
7600,Tamil,Basic,
7601,Hindi,Fluent,Yes
7602,English,Intermediate,
7602,Tamil,Intermediate,
7602,Arabic,Fluent,
7603,Sinhala,Basic,
7603,Tamil,Basic,
7603,English,Basic,
7603,Arabic,Intermediate,
7604,Arabic,Basic,
7604,English,Basic,
7604,English,Intermediate,
7604,Arabic,Fluent,No
7605,English,Fluent,No
7605,Arabic,Intermediate,
7606,English,Intermediate,
7606,Hebrew,Basic,
7606,Arabic,Basic,
7606,Arabic,Fluent,Yes
7607,Hebrew,Intermediate,
7607,Sinhala,Basic,
7607,Tamil,Advanced,Yes
7607,Arabic,Basic,
7608,Arabic,Fluent,No
7609,English,Intermediate,
7609,English,Basic,
7609,Japanese,Advanced,No
7610,Arabic,Basic,
7610,English,Advanced,No
7611,English,Basic,
7612,Hindi,Fluent,
7612,Sinhala,Intermediate,
7613,Italian,Basic,
7614,Japanese,Basic,
7615,Sinhala,Advanced,No
7616,Sinhala,Intermediate,
7616,Japanese,Basic,
7616,English,Advanced,
7617,Arabic,Intermediate,
7617,English,Intermediate,
7618,Arabic,Intermediate,
7618,Arabic,Basic,
7618,English,Intermediate,
7619,English,Intermediate,
7619,Arabic,Advanced,Yes
7619,Tagalog,Intermediate,
7619,Sinhala,Advanced,No
7620,English,Intermediate,
7620,Sinhala,Basic,
7621,Arabic,Basic,
7622,English,Basic,
7623,Hindi,Fluent,No
7624,English,Intermediate,
7624,Tamil,Basic,
7624,Arabic,Basic,
7625,Hindi,Intermediate,
7625,Sinhala,Intermediate,
7625,Sinhala,Advanced,No
7626,Arabic,Basic,
7626,English,Intermediate,
7626,Arabic,Basic,
7626,English,Intermediate,
7627,Sinhala,Basic,
7627,Tamil,Intermediate,
7627,Tamil,Intermediate,
7627,Tamil,Basic,
7628,English,Advanced,Yes
7628,Arabic,Advanced,No
7629,English,Intermediate,
7629,Sinhala,Intermediate,
7629,Tamil,Intermediate,
7630,English,Basic,
7631,Tamil,Basic,
7632,Korean,Fluent,No
7632,Arabic,Fluent,
7633,English,Fluent,No
7634,Tamil,Basic,
7634,Japanese,Intermediate,
7634,English,Basic,
7634,Sinhala,Advanced,No
7635,Arabic,Intermediate,
7635,English,Fluent,No
7635,English,Basic,
7635,English,Fluent,No
7636,English,Intermediate,
7637,English,Intermediate,
7638,English,Intermediate,
7638,English,Intermediate,
7639,Tamil,Basic,
7639,English,Basic,
7639,English,Basic,
7640,Hindi,Basic,
7640,French,Intermediate,
7641,Sinhala,Advanced,Yes
7641,Sinhala,Intermediate,
7641,Sinhala,Fluent,
7642,Italian,Basic,
7642,English,Basic,
7643,English,Intermediate,
7644,Arabic,Basic,
7644,Sinhala,Intermediate,
7645,Hebrew,Intermediate,
7645,Arabic,Basic,
7646,English,Basic,
7647,German,Fluent,Yes
7647,Tamil,Intermediate,
7647,English,Advanced,
7647,Hebrew,Intermediate,
7648,English,Advanced,No
7649,Arabic,Intermediate,
7650,Arabic,Advanced,
7650,Arabic,Fluent,No
7651,English,Intermediate,
7651,Italian,Basic,
7651,Arabic,Advanced,Yes
7651,Arabic,Basic,
7652,Arabic,Fluent,Yes
7653,Arabic,Intermediate,
7653,Tamil,Advanced,Yes
7654,Tamil,Basic,
7654,English,Basic,
7654,Tagalog,Basic,
7655,Sinhala,Basic,
7655,Sinhala,Advanced,
7655,Arabic,Advanced,No
7655,English,Intermediate,
7656,English,Advanced,Yes
7657,English,Advanced,Yes
7658,Tamil,Intermediate,
7659,Sinhala,Fluent,
7660,Italian,Basic,
7660,English,Intermediate,
7661,Arabic,Basic,
7662,Sinhala,Basic,
7663,English,Fluent,Yes
7663,Sinhala,Basic,
7663,Tamil,Advanced,No
7664,English,Basic,
7665,English,Basic,
7665,Tagalog,Basic,
7665,Tamil,Basic,
7666,Sinhala,Basic,
7666,Arabic,Basic,
7666,Hebrew,Basic,
7667,Japanese,Intermediate,
7667,English,Intermediate,
7668,Arabic,Basic,
7668,English,Advanced,
7669,Arabic,Fluent,
7670,English,Intermediate,
7670,Sinhala,Basic,
7670,Tamil,Intermediate,
7671,Japanese,Basic,
7671,Japanese,Advanced,No
7671,Arabic,Basic,
7672,Arabic,Basic,
7673,English,Advanced,Yes
7674,English,Advanced,
7674,Korean,Advanced,
7674,English,Intermediate,
7675,Korean,Basic,
7675,English,Advanced,No
7675,Hebrew,Intermediate,
7676,Arabic,Intermediate,
7676,Tamil,Advanced,Yes
7677,Arabic,Intermediate,
7678,Sinhala,Fluent,Yes
7678,Sinhala,Advanced,Yes
7679,Hebrew,Intermediate,
7679,Korean,Intermediate,
7680,Italian,Advanced,Yes
7681,Hebrew,Advanced,
7681,English,Advanced,No
7682,Tamil,Basic,
7682,Arabic,Intermediate,
7682,Sinhala,Advanced,No
7682,Italian,Intermediate,
7683,English,Basic,
7683,English,Basic,
7683,Hindi,Intermediate,
7684,English,Intermediate,
7685,Japanese,Basic,
7685,Arabic,Advanced,Yes
7686,Arabic,Basic,
7687,Italian,Basic,
7687,Hindi,Basic,
7687,Hindi,Fluent,
7688,English,Basic,
7688,English,Basic,
7688,English,Basic,
7688,Japanese,Basic,
7689,Arabic,Advanced,Yes
7690,English,Intermediate,
7690,Korean,Advanced,Yes
7691,Japanese,Intermediate,
7691,Arabic,Intermediate,
7691,Arabic,Basic,
7692,Tamil,Intermediate,
7692,Arabic,Fluent,
7693,Sinhala,Intermediate,
7694,Arabic,Advanced,Yes
7694,Sinhala,Basic,
7695,Hindi,Basic,
7695,English,Advanced,
7696,Sinhala,Advanced,No
7697,Arabic,Basic,
7698,Hebrew,Intermediate,
7699,Arabic,Basic,
7700,Arabic,Intermediate,
7700,Tamil,Advanced,Yes
7700,Sinhala,Fluent,Yes
7700,Arabic,Basic,
7701,Tagalog,Basic,
7702,English,Advanced,Yes
7703,English,Advanced,
7703,Arabic,Intermediate,
7704,Sinhala,Advanced,Yes
7704,Sinhala,Fluent,
7705,Sinhala,Basic,
7705,English,Basic,
7705,Sinhala,Basic,
7706,Arabic,Intermediate,
7707,Hindi,Fluent,No
7708,Arabic,Advanced,
7709,German,Intermediate,
7710,Tamil,Intermediate,
7710,English,Basic,
7711,Hindi,Advanced,
7712,Arabic,Basic,
7712,Sinhala,Intermediate,
7713,Arabic,Basic,
7713,English,Fluent,Yes
7714,Sinhala,Advanced,Yes
7714,Arabic,Basic,
7715,Tamil,Advanced,
7715,Italian,Intermediate,
7715,Tamil,Intermediate,
7715,English,Basic,
7716,French,Advanced,
7717,English,Fluent,
7718,Hebrew,Basic,
7719,Korean,Fluent,
7720,Hebrew,Intermediate,
7720,Arabic,Advanced,Yes
7720,Arabic,Intermediate,
7721,English,Basic,
7721,Sinhala,Basic,
7722,English,Basic,
7722,Hebrew,Basic,
7723,Sinhala,Intermediate,
7724,Arabic,Basic,
7724,Tagalog,Intermediate,
7724,Italian,Intermediate,
7725,Sinhala,Advanced,
7725,Arabic,Basic,
7725,Sinhala,Intermediate,
7726,Tamil,Advanced,No
7726,Sinhala,Intermediate,
7726,Tamil,Advanced,Yes
7726,Arabic,Advanced,
7727,Arabic,Basic,
7727,Arabic,Advanced,Yes
7727,Arabic,Intermediate,
7727,Japanese,Intermediate,
7728,English,Fluent,
7729,English,Basic,
7730,English,Basic,
7731,Sinhala,Fluent,
7731,Tamil,Advanced,No
7732,Arabic,Advanced,Yes
7732,Arabic,Basic,
7732,Arabic,Basic,
7733,German,Advanced,Yes
7734,Italian,Fluent,
7735,Tamil,Advanced,
7735,Hebrew,Basic,
7736,Hindi,Basic,
7736,English,Advanced,
7736,English,Basic,
7736,Tamil,Fluent,No
7737,Tamil,Advanced,Yes
7737,Arabic,Basic,
7738,Sinhala,Intermediate,
7738,Sinhala,Basic,
7738,Sinhala,Intermediate,
7738,Italian,Fluent,
7739,English,Basic,
7740,Korean,Advanced,No
7741,English,Intermediate,
7741,Sinhala,Fluent,No
7741,Arabic,Intermediate,
7742,Arabic,Basic,
7743,Hebrew,Intermediate,
7744,English,Intermediate,
7745,Hebrew,Intermediate,
7746,English,Basic,
7747,Sinhala,Basic,
7748,Tamil,Basic,
7749,Hebrew,Intermediate,
7749,English,Intermediate,
7749,Tagalog,Basic,
7750,Japanese,Basic,
7750,Arabic,Advanced,
7750,Arabic,Advanced,No
7751,Arabic,Advanced,No
7752,Japanese,Intermediate,
7752,French,Advanced,No
7752,Tamil,Intermediate,
7753,Hebrew,Intermediate,
7753,Hindi,Advanced,No
7754,Tamil,Advanced,Yes
7754,Sinhala,Fluent,No
7754,English,Basic,
7755,Tamil,Intermediate,
7755,Arabic,Intermediate,
7756,Hindi,Basic,
7757,Tamil,Basic,
7757,Sinhala,Intermediate,
7757,English,Basic,
7758,English,Basic,
7759,English,Basic,
7759,Arabic,Basic,
7759,Arabic,Advanced,No
7760,Sinhala,Intermediate,
7760,Tamil,Basic,
7760,French,Advanced,
7761,English,Intermediate,
7762,Tamil,Intermediate,
7763,Arabic,Basic,
7764,Hindi,Basic,
7764,Tamil,Intermediate,
7765,Hindi,Advanced,
7765,English,Intermediate,
7766,Arabic,Basic,
7766,English,Intermediate,
7766,Sinhala,Basic,
7766,Sinhala,Basic,
7767,English,Intermediate,
7768,English,Fluent,
7768,English,Intermediate,
7769,Korean,Basic,
7770,Japanese,Fluent,Yes
7770,Arabic,Basic,
7770,English,Fluent,No
7770,Arabic,Advanced,No
7771,English,Fluent,No
7771,Hindi,Intermediate,
7772,English,Intermediate,
7772,Sinhala,Basic,
7773,Arabic,Basic,
7773,Hindi,Fluent,
7774,French,Intermediate,
7775,Italian,Basic,
7775,Arabic,Basic,
7775,Sinhala,Basic,
7775,French,Fluent,Yes
7776,Hindi,Basic,
7776,Arabic,Basic,
7777,Japanese,Intermediate,
7777,Arabic,Basic,
7778,English,Intermediate,
7778,English,Basic,
7779,English,Basic,
7780,Tagalog,Basic,
7780,Sinhala,Fluent,No
7781,Sinhala,Basic,
7782,English,Advanced,
7783,English,Intermediate,
7783,Arabic,Basic,
7783,Tamil,Advanced,No
7784,Sinhala,Basic,
7784,English,Intermediate,
7784,Japanese,Fluent,Yes
7785,English,Intermediate,
7785,Arabic,Intermediate,
7786,Arabic,Basic,
7786,Tagalog,Intermediate,
7786,Arabic,Intermediate,
7787,English,Basic,
7787,Arabic,Advanced,No
7788,Arabic,Basic,
7788,Sinhala,Basic,
7788,Italian,Intermediate,
7788,English,Intermediate,
7789,Arabic,Intermediate,
7789,Arabic,Basic,
7790,Sinhala,Basic,
7790,English,Advanced,
7790,Tamil,Advanced,
7791,English,Basic,
7792,Tagalog,Basic,
7793,Italian,Intermediate,
7793,English,Fluent,
7793,German,Advanced,
7794,Arabic,Intermediate,
7794,English,Intermediate,
7795,Arabic,Advanced,Yes
7795,Hebrew,Basic,
7795,English,Basic,
7796,Japanese,Basic,
7796,Japanese,Basic,
7796,English,Fluent,
7796,Japanese,Intermediate,
7797,Sinhala,Intermediate,
7797,Tamil,Intermediate,
7798,Arabic,Basic,
7799,Tamil,Basic,
7799,Hindi,Basic,
7799,Tagalog,Fluent,No
7800,Arabic,Basic,
7800,Tamil,Basic,
7800,French,Basic,
7800,Tamil,Advanced,No
7801,Arabic,Basic,
7801,Arabic,Basic,
7802,Hebrew,Intermediate,
7802,English,Basic,
7803,English,Basic,
7804,Sinhala,Intermediate,
7804,Sinhala,Advanced,
7805,English,Basic,
7805,English,Basic,
7805,English,Basic,
7806,Italian,Intermediate,
7806,Sinhala,Intermediate,
7807,English,Advanced,
7807,Tamil,Basic,
7808,Arabic,Intermediate,
7809,Sinhala,Basic,
7809,Tagalog,Basic,
7809,German,Advanced,No
7810,Arabic,Basic,
7811,Hebrew,Basic,
7812,Arabic,Basic,
7813,English,Advanced,Yes
7814,English,Advanced,No
7815,Arabic,Advanced,
7815,French,Advanced,
7815,English,Fluent,
7816,French,Intermediate,
7817,Sinhala,Basic,
7818,English,Intermediate,
7818,Tamil,Advanced,Yes
7818,Arabic,Basic,
7819,English,Advanced,Yes
7820,Italian,Basic,
7820,English,Basic,
7820,Tamil,Basic,
7821,Arabic,Basic,
