SkillID,JobID,SkillName,ProficiencyLevel
10123,3648,Livestock Management,Advanced
10124,3649,Carpentry,Advanced
10125,3650,Laundry,Intermediate
10126,3650,Cooking,Intermediate
10127,3650,Childcare,Intermediate
10128,3650,Caregiving,Basic
10129,3651,Guest Relations,Advanced
10130,3651,Food Preparation,Advanced
10131,3651,Banquet Service,Basic
10132,3651,Barista Skills,Basic
10133,3652,Plumbing,Intermediate
10134,3653,Security Guarding,Basic
10135,3654,Painting,Basic
10136,3654,Welding,Advanced
10137,3655,Textile Machine Operation,Intermediate
10138,3656,Childcare,Intermediate
10139,3656,Laundry,Advanced
10140,3656,Cooking,Intermediate
10141,3657,Caregiving,Basic
10142,3657,Laundry,Advanced
10143,3657,Childcare,Advanced
10144,3657,Housekeeping,Advanced
10145,3657,Home Cleaning,Intermediate
10146,3658,Tailoring,Basic
10147,3658,Garment Quality Control,Intermediate
10148,3658,Sewing,Basic
10149,3658,Textile Machine Operation,Intermediate
10150,3659,Sewing,Intermediate
10151,3659,Tailoring,Intermediate
10152,3659,Garment Quality Control,Intermediate
10153,3659,Textile Machine Operation,Basic
10154,3660,Caregiving,Intermediate
10155,3660,Childcare,Basic
10156,3660,Home Cleaning,Advanced
10157,3660,Housekeeping,Basic
10158,3660,Laundry,Advanced
10159,3661,Janitorial Skills,Intermediate
10160,3661,Home Cleaning,Basic
10161,3662,Sewing,Advanced
10162,3663,Cooking,Intermediate
10163,3663,Childcare,Advanced
10164,3663,Home Cleaning,Advanced
10165,3664,Hotel Housekeeping,Intermediate
10166,3664,Banquet Service,Advanced
10167,3664,Food Preparation,Basic
10168,3664,Kitchen Assistance,Advanced
10169,3665,Health Aide,Basic
10170,3665,Childcare,Advanced
10171,3665,Caregiving,Basic
10172,3665,First Aid,Advanced
10173,3665,Elderly Care,Intermediate
10174,3666,Banquet Service,Basic
10175,3666,Guest Relations,Advanced
10176,3666,Front Desk Operations,Basic
10177,3666,Food Preparation,Advanced
10178,3667,Security Guarding,Intermediate
10179,3667,CCTV Monitoring,Basic
10180,3668,Accounting,Advanced
10181,3668,IT Skills,Intermediate
10182,3668,Data Entry,Intermediate
10183,3669,Housekeeping,Intermediate
10184,3669,Caregiving,Intermediate
10185,3670,Farming,Advanced
10186,3671,Cooking,Basic
10187,3671,Childcare,Advanced
10188,3671,Housekeeping,Basic
10189,3671,Caregiving,Basic
10190,3671,Laundry,Advanced
10191,3672,Tiling,Basic
10192,3673,Laundry,Intermediate
10193,3673,Childcare,Intermediate
10194,3673,Cooking,Advanced
10195,3673,Caregiving,Basic
10196,3674,Sewing,Advanced
10197,3674,Textile Machine Operation,Basic
10198,3674,Tailoring,Intermediate
10199,3674,Garment Quality Control,Basic
10200,3675,Sewing,Intermediate
10201,3675,Tailoring,Basic
10202,3676,Tailoring,Basic
10203,3676,Sewing,Basic
10204,3676,Garment Quality Control,Basic
10205,3676,Textile Machine Operation,Intermediate
10206,3677,Nursing,Intermediate
10207,3678,Heavy Vehicle Driving,Basic
10208,3678,Forklift Operation,Advanced
10209,3678,Driving,Basic
10210,3678,Vehicle Maintenance,Basic
10211,3679,Sewing,Advanced
10212,3679,Tailoring,Basic
10213,3679,Garment Quality Control,Intermediate
10214,3680,Masonry,Advanced
10215,3680,Electrical,Basic
10216,3681,Kitchen Assistance,Advanced
10217,3681,Banquet Service,Basic
10218,3681,Food Preparation,Advanced
10219,3681,Serving,Basic
10220,3682,Guest Relations,Basic
10221,3682,Hotel Housekeeping,Advanced
10222,3682,Banquet Service,Intermediate
10223,3682,Serving,Advanced
10224,3682,Food Preparation,Basic
10225,3683,Hairdressing,Intermediate
10226,3684,Carpentry,Advanced
10227,3684,Electrical,Intermediate
10228,3685,Cooking,Intermediate
10229,3686,Makeup Artistry,Basic
10230,3686,Beauty Therapy,Basic
10231,3687,Carpentry,Advanced
10232,3687,Welding,Basic
10233,3687,Electrical,Basic
10234,3687,Bar Bending,Intermediate
10235,3687,Masonry,Advanced
10236,3688,Caregiving,Intermediate
10237,3688,First Aid,Advanced
10238,3688,Elderly Care,Basic
10239,3688,Patient Care,Basic
10240,3688,Health Aide,Basic
10241,3689,Construction Supervision,Basic
10242,3689,Masonry,Basic
10243,3689,Carpentry,Basic
10244,3689,Tiling,Advanced
10245,3690,Security Guarding,Advanced
10246,3690,CCTV Monitoring,Basic
10247,3691,Excel,Advanced
10248,3692,Driving,Advanced
10249,3692,Vehicle Maintenance,Basic
10250,3692,Heavy Vehicle Driving,Basic
10251,3693,Retail Sales,Advanced
10252,3693,Customer Service,Intermediate
10253,3693,Inventory Management,Intermediate
10254,3694,Caregiving,Intermediate
10255,3695,Customer Service,Advanced
10256,3695,Inventory Management,Intermediate
10257,3695,Retail Sales,Intermediate
10258,3696,Medical Assistance,Advanced
10259,3697,Textile Machine Operation,Advanced
10260,3698,Sewing,Intermediate
10261,3698,Garment Quality Control,Intermediate
10262,3699,Carpentry,Advanced
10263,3699,Welding,Basic
10264,3699,Shuttering Carpentry,Basic
10265,3699,Electrical,Basic
10266,3699,Masonry,Basic
10267,3700,Home Cleaning,Basic
10268,3700,Laundry,Advanced
10269,3700,Caregiving,Advanced
10270,3700,Childcare,Advanced
10271,3700,Cooking,Basic
10272,3701,Home Cleaning,Advanced
10273,3701,Laundry,Basic
10274,3702,Facility Maintenance,Advanced
10275,3702,Janitorial Skills,Intermediate
10276,3703,Sewing,Advanced
10277,3703,Textile Machine Operation,Intermediate
10278,3704,Sewing,Advanced
10279,3704,Garment Quality Control,Basic
10280,3705,Fishing,Advanced
10281,3706,Cooking,Basic
10282,3706,Childcare,Basic
10283,3706,Home Cleaning,Advanced
10284,3707,Administrative Support,Advanced
10285,3707,Accounting,Intermediate
10286,3708,Childcare,Intermediate
10287,3708,Caregiving,Advanced
10288,3708,Elderly Care,Advanced
10289,3709,Welding,Advanced
10290,3709,Painting,Intermediate
10291,3709,Masonry,Intermediate
10292,3709,Shuttering Carpentry,Basic
10293,3709,Bar Bending,Advanced
10294,3710,Home Cleaning,Basic
10295,3711,Housekeeping,Basic
10296,3711,Cooking,Advanced
10297,3711,Home Cleaning,Advanced
10298,3711,Laundry,Intermediate
10299,3712,Carpentry,Basic
10300,3712,Masonry,Advanced
10301,3713,Laundry,Intermediate
10302,3713,Home Cleaning,Advanced
10303,3713,Childcare,Advanced
10304,3713,Housekeeping,Basic
10305,3714,Textile Machine Operation,Advanced
10306,3714,Security Guarding,Advanced
10307,3715,Laundry,Basic
10308,3715,Cooking,Basic
10309,3715,Childcare,Intermediate
10310,3715,Housekeeping,Advanced
10311,3716,Sewing,Intermediate
10312,3716,Textile Machine Operation,Advanced
10313,3716,Tailoring,Basic
10314,3716,Garment Quality Control,Advanced
10315,3717,Shuttering Carpentry,Advanced
10316,3717,Tiling,Intermediate
10317,3717,Painting,Intermediate
10318,3717,Carpentry,Intermediate
10319,3718,Childcare,Intermediate
10320,3718,Cooking,Advanced
10321,3719,Sewing,Intermediate
10322,3719,Tailoring,Advanced
10323,3720,Bar Bending,Advanced
10324,3720,Welding,Advanced
10325,3720,Painting,Basic
10326,3720,Carpentry,Intermediate
10327,3720,Construction Supervision,Intermediate
10328,3721,Tailoring,Basic
10329,3722,Tailoring,Advanced
10330,3722,Textile Machine Operation,Advanced
10331,3722,Garment Quality Control,Intermediate
10332,3722,Sewing,Basic
10333,3723,Shuttering Carpentry,Advanced
10334,3724,CCTV Monitoring,Intermediate
10335,3724,Security Guarding,Intermediate
10336,3725,Childcare,Advanced
10337,3726,Cooking,Intermediate
10338,3727,Serving,Advanced
10339,3727,Guest Relations,Basic
10340,3727,Banquet Service,Intermediate
10341,3727,Barista Skills,Advanced
10342,3727,Hotel Housekeeping,Intermediate
10343,3728,Sewing,Intermediate
10344,3728,Tailoring,Basic
10345,3728,Garment Quality Control,Basic
10346,3728,Textile Machine Operation,Basic
10347,3729,Carpentry,Basic
10348,3729,Tiling,Basic
10349,3729,Painting,Intermediate
10350,3729,Construction Supervision,Intermediate
10351,3730,Hairdressing,Basic
10352,3730,Makeup Artistry,Intermediate
10353,3730,Beauty Therapy,Intermediate
10354,3731,Tiling,Basic
10355,3731,Carpentry,Advanced
10356,3731,Masonry,Basic
10357,3732,Guest Relations,Basic
10358,3732,Food Preparation,Intermediate
10359,3733,Security Guarding,Basic
10360,3733,CCTV Monitoring,Basic
10361,3734,Hairdressing,Advanced
10362,3735,Caregiving,Advanced
10363,3735,Childcare,Intermediate
10364,3735,Health Aide,Advanced
10365,3735,Patient Care,Intermediate
10366,3736,Security Guarding,Basic
10367,3736,CCTV Monitoring,Advanced
10368,3737,Metal Fabrication,Advanced
10369,3737,Welding,Intermediate
10370,3738,Welding,Advanced
10371,3738,Metal Fabrication,Basic
10372,3739,Laundry,Basic
10373,3739,Housekeeping,Advanced
10374,3739,Caregiving,Advanced
10375,3739,Childcare,Basic
10376,3739,Cooking,Intermediate
10377,3740,Childcare,Basic
10378,3741,Barista Skills,Basic
10379,3741,Quality Inspection,Basic
10380,3741,Packing,Advanced
10381,3741,Facility Maintenance,Advanced
10382,3741,Logistics Coordination,Intermediate
10383,3742,Vehicle Maintenance,Advanced
10384,3742,Heavy Vehicle Driving,Advanced
10385,3743,Home Cleaning,Advanced
10386,3743,Janitorial Skills,Intermediate
10387,3744,Welding,Intermediate
10388,3745,Laundry,Basic
10389,3745,Cooking,Basic
10390,3745,Home Cleaning,Advanced
10391,3746,Welding,Intermediate
10392,3746,Carpentry,Advanced
10393,3747,Guest Relations,Advanced
10394,3747,Banquet Service,Basic
10395,3747,Front Desk Operations,Basic
10396,3748,Banquet Service,Intermediate
10397,3749,Patient Care,Intermediate
10398,3749,Health Aide,Advanced
10399,3750,Customer Service,Advanced
10400,3750,Inventory Management,Advanced
10401,3750,Retail Sales,Basic
10402,3751,Childcare,Advanced
10403,3751,Patient Care,Intermediate
10404,3751,Nursing,Advanced
10405,3751,First Aid,Intermediate
10406,3752,Hairdressing,Advanced
10407,3753,Sewing,Basic
10408,3753,Textile Machine Operation,Intermediate
10409,3753,Tailoring,Intermediate
10410,3754,Caregiving,Intermediate
10411,3754,Home Cleaning,Advanced
10412,3755,Sewing,Basic
10413,3755,Textile Machine Operation,Basic
10414,3756,Garment Quality Control,Advanced
10415,3756,Textile Machine Operation,Advanced
10416,3757,Data Entry,Basic
10417,3758,Delivery Driving,Advanced
10418,3758,Forklift Operation,Intermediate
10419,3758,Vehicle Maintenance,Basic
10420,3758,Heavy Vehicle Driving,Basic
10421,3759,Patient Care,Basic
10422,3759,Elderly Care,Advanced
10423,3759,First Aid,Basic
10424,3760,Tailoring,Advanced
10425,3761,Vehicle Maintenance,Intermediate
10426,3761,Heavy Vehicle Driving,Basic
10427,3762,Patient Care,Intermediate
10428,3762,Cooking,Basic
10429,3763,Barista Skills,Advanced
10430,3764,Health Aide,Basic
10431,3764,Inventory Management,Advanced
10432,3764,Teaching Assistance,Advanced
10433,3765,Tiling,Advanced
10434,3765,Plumbing,Basic
10435,3765,Masonry,Basic
10436,3765,Construction Supervision,Intermediate
10437,3765,Carpentry,Intermediate
10438,3766,Childcare,Intermediate
10439,3767,Garment Quality Control,Intermediate
10440,3768,Masonry,Intermediate
10441,3768,Plumbing,Intermediate
10442,3769,Machine Operation,Basic
10443,3769,Quality Inspection,Basic
10444,3769,Welding,Advanced
10445,3769,Metal Fabrication,Intermediate
10446,3770,Elderly Care,Intermediate
10447,3770,Nursing,Basic
10448,3771,Tailoring,Advanced
10449,3771,Sewing,Basic
10450,3771,Textile Machine Operation,Intermediate
10451,3772,Textile Machine Operation,Advanced
10452,3772,Tailoring,Basic
10453,3773,Cooking,Intermediate
10454,3773,Home Cleaning,Basic
10455,3773,Housekeeping,Advanced
10456,3774,Accounting,Advanced
10457,3774,MS Office,Advanced
10458,3774,Data Entry,Advanced
10459,3774,Administrative Support,Advanced
10460,3774,IT Skills,Intermediate
10461,3775,Machine Operation,Basic
10462,3775,Quality Inspection,Basic
10463,3775,Metal Fabrication,Advanced
10464,3775,Welding,Basic
10465,3776,Plumbing,Intermediate
10466,3776,Masonry,Basic
10467,3776,Welding,Intermediate
10468,3776,Bar Bending,Advanced
10469,3777,Nursing,Basic
10470,3778,Textile Machine Operation,Advanced
10471,3778,Tailoring,Advanced
10472,3778,Garment Quality Control,Intermediate
10473,3778,Sewing,Basic
10474,3779,Bookkeeping,Intermediate
10475,3779,Housekeeping,Intermediate
10476,3779,Plumbing,Basic
10477,3779,Patient Care,Advanced
10478,3779,Hairdressing,Intermediate
10479,3780,Tiling,Basic
10480,3780,Bar Bending,Intermediate
10481,3780,Plumbing,Advanced
10482,3781,Childcare,Basic
10483,3781,Elderly Care,Intermediate
10484,3781,Caregiving,Advanced
10485,3782,Hotel Housekeeping,Advanced
10486,3782,Food Preparation,Advanced
10487,3782,Serving,Advanced
10488,3783,Textile Machine Operation,Basic
10489,3783,Makeup Artistry,Basic
10490,3783,Bookkeeping,Basic
10491,3783,Accounting,Intermediate
10492,3784,Caregiving,Intermediate
10493,3784,Cooking,Advanced
10494,3784,Housekeeping,Advanced
10495,3785,Barista Skills,Basic
10496,3785,Front Desk Operations,Advanced
10497,3786,Painting,Advanced
10498,3786,Masonry,Basic
10499,3786,Plumbing,Basic
10500,3786,Electrical,Basic
10501,3786,Bar Bending,Advanced
10502,3787,Security Guarding,Intermediate
10503,3788,Beauty Therapy,Advanced
10504,3788,Hairdressing,Intermediate
10505,3788,Makeup Artistry,Advanced
10506,3789,Janitorial Skills,Intermediate
10507,3789,Facility Maintenance,Advanced
10508,3790,Nursing,Advanced
10509,3790,Caregiving,Intermediate
10510,3790,First Aid,Intermediate
10511,3790,Patient Care,Intermediate
10512,3790,Elderly Care,Basic
10513,3791,Masonry,Basic
10514,3791,Bar Bending,Intermediate
10515,3792,Patient Care,Intermediate
10516,3792,Elderly Care,Basic
10517,3792,Caregiving,Advanced
10518,3792,First Aid,Basic
10519,3792,Health Aide,Advanced
10520,3793,Welding,Advanced
10521,3793,Masonry,Basic
10522,3794,Home Cleaning,Intermediate
10523,3794,Caregiving,Advanced
10524,3795,Home Cleaning,Advanced
10525,3795,Laundry,Advanced
10526,3795,Cooking,Advanced
10527,3796,Laundry,Advanced
10528,3797,Inventory Management,Advanced
10529,3797,Customer Service,Intermediate
10530,3797,Retail Sales,Basic
10531,3798,Logistics Coordination,Advanced
10532,3798,Packing,Intermediate
10533,3798,Inventory Management,Advanced
10534,3799,Painting,Basic
10535,3799,Electrical,Advanced
10536,3799,Plumbing,Intermediate
10537,3800,Sewing,Basic
10538,3801,Vehicle Maintenance,Basic
10539,3801,Driving,Basic
10540,3801,Heavy Vehicle Driving,Intermediate
10541,3802,Laundry,Advanced
10542,3802,Childcare,Advanced
10543,3802,Caregiving,Advanced
10544,3803,Health Aide,Intermediate
10545,3803,Nursing,Intermediate
10546,3804,Textile Machine Operation,Intermediate
10547,3805,Childcare,Advanced
10548,3805,Cooking,Basic
10549,3805,Home Cleaning,Intermediate
10550,3805,Laundry,Basic
10551,3805,Caregiving,Advanced
10552,3806,Childcare,Basic
10553,3806,Housekeeping,Advanced
10554,3807,Childcare,Advanced
10555,3807,Caregiving,Basic
10556,3808,Construction Supervision,Advanced
10557,3808,Electrical,Intermediate
10558,3808,Tiling,Advanced
10559,3808,Masonry,Advanced
10560,3808,Shuttering Carpentry,Basic
10561,3809,Textile Machine Operation,Basic
10562,3810,Guest Relations,Intermediate
10563,3810,Serving,Intermediate
10564,3810,Food Preparation,Intermediate
10565,3810,Barista Skills,Advanced
10566,3810,Kitchen Assistance,Intermediate
10567,3811,Elderly Care,Basic
10568,3811,Patient Care,Intermediate
10569,3811,First Aid,Intermediate
10570,3812,Front Desk Operations,Advanced
10571,3812,Hotel Housekeeping,Basic
10572,3812,Guest Relations,Advanced
10573,3813,Front Desk Operations,Basic
10574,3814,Food Preparation,Basic
10575,3814,Barista Skills,Basic
10576,3814,Front Desk Operations,Intermediate
10577,3815,Laundry,Advanced
10578,3815,Home Cleaning,Basic
10579,3815,Cooking,Basic
10580,3815,Housekeeping,Intermediate
10581,3815,Childcare,Advanced
10582,3816,Garment Quality Control,Intermediate
10583,3816,Sewing,Intermediate
10584,3817,Home Cleaning,Intermediate
10585,3817,Janitorial Skills,Basic
10586,3818,Serving,Advanced
10587,3818,Food Preparation,Basic
10588,3818,Barista Skills,Intermediate
10589,3818,Hotel Housekeeping,Advanced
10590,3819,Childcare,Intermediate
10591,3819,Cooking,Advanced
10592,3820,First Aid,Advanced
10593,3820,Childcare,Advanced
10594,3820,Elderly Care,Advanced
10595,3820,Patient Care,Advanced
10596,3821,Logistics Coordination,Intermediate
10597,3821,Packing,Intermediate
10598,3821,Inventory Management,Advanced
10599,3822,Caregiving,Basic
10600,3823,Housekeeping,Intermediate
10601,3823,Childcare,Advanced
10602,3823,Cooking,Advanced
10603,3824,Childcare,Advanced
10604,3825,Patient Care,Advanced
10605,3825,Health Aide,Intermediate
10606,3825,Caregiving,Basic
10607,3825,Nursing,Intermediate
10608,3826,Hotel Housekeeping,Advanced
10609,3826,Serving,Advanced
10610,3826,Kitchen Assistance,Advanced
10611,3826,Banquet Service,Intermediate
10612,3827,Housekeeping,Basic
10613,3827,Cooking,Basic
10614,3827,Laundry,Intermediate
10615,3827,Childcare,Advanced
10616,3827,Home Cleaning,Basic
10617,3828,Home Cleaning,Advanced
10618,3829,Cooking,Basic
10619,3829,Childcare,Intermediate
10620,3830,Home Cleaning,Intermediate
10621,3830,Laundry,Advanced
10622,3830,Childcare,Intermediate
10623,3830,Cooking,Advanced
10624,3830,Caregiving,Advanced
10625,3831,Beauty Therapy,Advanced
10626,3832,Fishing,Basic
10627,3833,Laundry,Basic
10628,3833,Home Cleaning,Intermediate
10629,3833,Cooking,Advanced
10630,3833,Housekeeping,Intermediate
10631,3834,Textile Machine Operation,Basic
10632,3834,Garment Quality Control,Advanced
10633,3834,Tailoring,Advanced
10634,3834,Sewing,Intermediate
10635,3835,Caregiving,Intermediate
10636,3835,Cooking,Advanced
10637,3835,Home Cleaning,Basic
10638,3835,Laundry,Advanced
10639,3835,Housekeeping,Advanced
10640,3836,Health Aide,Advanced
10641,3836,Patient Care,Advanced
10642,3836,Caregiving,Advanced
10643,3836,Nursing,Advanced
10644,3836,Elderly Care,Intermediate
10645,3837,Kitchen Assistance,Intermediate
10646,3838,Electrical,Basic
10647,3838,Shuttering Carpentry,Advanced
10648,3838,Construction Supervision,Basic
10649,3838,Plumbing,Basic
10650,3839,Home Cleaning,Intermediate
10651,3839,Cooking,Basic
10652,3839,Childcare,Basic
10653,3839,Housekeeping,Advanced
10654,3839,Caregiving,Advanced
10655,3840,Patient Care,Basic
10656,3840,Nursing,Advanced
10657,3840,First Aid,Basic
10658,3840,Elderly Care,Advanced
10659,3840,Health Aide,Advanced
10660,3841,Garment Quality Control,Advanced
10661,3842,Painting,Basic
10662,3842,Masonry,Advanced
10663,3842,Tiling,Advanced
10664,3843,Textile Machine Operation,Advanced
10665,3844,Construction Supervision,Basic
10666,3844,Bar Bending,Intermediate
10667,3844,Welding,Advanced
10668,3845,Construction Supervision,Intermediate
10669,3845,Painting,Intermediate
10670,3845,Welding,Basic
10671,3845,Plumbing,Basic
10672,3846,Security Guarding,Advanced
10673,3846,CCTV Monitoring,Advanced
10674,3847,Heavy Vehicle Driving,Intermediate
10675,3847,Vehicle Maintenance,Advanced
10676,3847,Driving,Basic
10677,3848,Health Aide,Intermediate
10678,3849,Electrical,Advanced
10679,3850,Banquet Service,Advanced
10680,3850,Front Desk Operations,Advanced
10681,3850,Hotel Housekeeping,Basic
10682,3851,Nursing,Advanced
10683,3852,Nursing,Intermediate
10684,3852,First Aid,Advanced
10685,3852,Health Aide,Intermediate
10686,3853,Carpentry,Intermediate
10687,3853,Construction Supervision,Intermediate
10688,3853,Painting,Intermediate
10689,3853,Shuttering Carpentry,Basic
10690,3854,Kitchen Assistance,Basic
10691,3854,Front Desk Operations,Basic
10692,3854,Serving,Basic
10693,3854,Hotel Housekeeping,Intermediate
10694,3855,First Aid,Intermediate
10695,3855,Patient Care,Advanced
10696,3855,Childcare,Basic
10697,3855,Health Aide,Advanced
10698,3855,Nursing,Intermediate
10699,3856,Nursing,Basic
10700,3856,Patient Care,Advanced
10701,3856,First Aid,Intermediate
10702,3856,Elderly Care,Intermediate
10703,3856,Childcare,Intermediate
10704,3857,Garment Quality Control,Advanced
10705,3857,Sewing,Advanced
10706,3858,Welding,Intermediate
10707,3858,Metal Fabrication,Basic
10708,3859,Tailoring,Intermediate
10709,3859,Textile Machine Operation,Intermediate
10710,3859,Sewing,Intermediate
10711,3859,Garment Quality Control,Advanced
10712,3860,Beauty Therapy,Advanced
10713,3860,Hairdressing,Advanced
10714,3861,Caregiving,Intermediate
10715,3861,Laundry,Advanced
10716,3861,Childcare,Basic
10717,3861,Housekeeping,Basic
10718,3861,Cooking,Advanced
10719,3862,Accounting,Advanced
10720,3862,Data Entry,Advanced
10721,3862,MS Office,Advanced
10722,3863,Garment Quality Control,Advanced
10723,3863,Textile Machine Operation,Intermediate
10724,3863,Sewing,Intermediate
10725,3864,Electrical,Basic
10726,3864,Shuttering Carpentry,Advanced
10727,3864,Masonry,Advanced
10728,3864,Carpentry,Basic
10729,3864,Welding,Advanced
10730,3865,Facility Maintenance,Intermediate
10731,3865,Janitorial Skills,Intermediate
10732,3866,First Aid,Advanced
10733,3866,Nursing,Intermediate
10734,3866,Childcare,Advanced
10735,3866,Elderly Care,Basic
10736,3867,Welding,Intermediate
10737,3867,Painting,Intermediate
10738,3868,CCTV Monitoring,Basic
10739,3868,Security Guarding,Advanced
10740,3869,Textile Machine Operation,Advanced
10741,3870,Garment Quality Control,Advanced
10742,3870,Tailoring,Intermediate
10743,3870,Sewing,Advanced
10744,3870,Textile Machine Operation,Advanced
10745,3871,Cooking,Advanced
10746,3871,Caregiving,Basic
10747,3871,Home Cleaning,Basic
10748,3871,Laundry,Advanced
10749,3872,Caregiving,Advanced
10750,3872,Home Cleaning,Advanced
10751,3872,Housekeeping,Basic
10752,3872,Childcare,Advanced
10753,3873,Food Preparation,Basic
10754,3873,Kitchen Assistance,Basic
10755,3873,Hotel Housekeeping,Intermediate
10756,3873,Banquet Service,Intermediate
10757,3873,Barista Skills,Advanced
10758,3874,Electrical,Basic
10759,3874,Painting,Basic
10760,3874,Bar Bending,Advanced
10761,3875,Makeup Artistry,Intermediate
10762,3875,Hairdressing,Advanced
10763,3875,Beauty Therapy,Advanced
10764,3876,Home Cleaning,Intermediate
10765,3876,Caregiving,Basic
10766,3877,Childcare,Intermediate
10767,3877,Caregiving,Basic
10768,3877,Laundry,Advanced
10769,3878,Laundry,Advanced
10770,3879,Sewing,Advanced
10771,3879,Tailoring,Intermediate
10772,3879,Garment Quality Control,Intermediate
10773,3879,Textile Machine Operation,Basic
10774,3880,Food Preparation,Basic
10775,3880,Kitchen Assistance,Basic
10776,3880,Barista Skills,Advanced
10777,3880,Front Desk Operations,Basic
10778,3881,Welding,Intermediate
10779,3881,Metal Fabrication,Basic
10780,3882,Housekeeping,Basic
10781,3883,Metal Fabrication,Advanced
10782,3883,Welding,Intermediate
10783,3883,Machine Operation,Basic
10784,3884,Hotel Housekeeping,Intermediate
10785,3884,Serving,Basic
10786,3884,Front Desk Operations,Basic
10787,3884,Barista Skills,Basic
10788,3885,Makeup Artistry,Advanced
10789,3885,Hairdressing,Intermediate
10790,3885,Beauty Therapy,Intermediate
10791,3886,Laundry,Advanced
10792,3886,Housekeeping,Advanced
10793,3886,Home Cleaning,Advanced
10794,3886,Caregiving,Advanced
10795,3886,Childcare,Intermediate
10796,3887,CCTV Monitoring,Basic
10797,3887,Security Guarding,Basic
10798,3888,Kitchen Assistance,Basic
10799,3888,Food Preparation,Intermediate
10800,3888,Banquet Service,Intermediate
10801,3889,Tailoring,Advanced
10802,3889,Textile Machine Operation,Advanced
10803,3889,Garment Quality Control,Intermediate
10804,3890,Food Preparation,Intermediate
10805,3890,Front Desk Operations,Intermediate
10806,3890,Hotel Housekeeping,Basic
10807,3890,Banquet Service,Advanced
10808,3891,Welding,Intermediate
10809,3891,Metal Fabrication,Intermediate
10810,3892,Serving,Intermediate
10811,3892,Food Preparation,Basic
10812,3892,Kitchen Assistance,Basic
10813,3892,Hotel Housekeeping,Advanced
10814,3893,Horticulture,Intermediate
10815,3893,Fishing,Advanced
10816,3893,Livestock Management,Basic
10817,3893,Farming,Intermediate
10818,3894,Construction Supervision,Advanced
10819,3894,Bar Bending,Basic
10820,3895,Security Guarding,Advanced
10821,3896,Tailoring,Basic
10822,3897,Painting,Advanced
10823,3897,Carpentry,Intermediate
10824,3897,Welding,Intermediate
10825,3897,Tiling,Basic
10826,3898,Home Cleaning,Advanced
10827,3898,Electrical,Basic
10828,3898,Forklift Operation,Basic
10829,3899,Tiling,Intermediate
10830,3900,Livestock Management,Advanced
10831,3900,Fishing,Advanced
10832,3900,Horticulture,Advanced
10833,3901,Tailoring,Basic
10834,3901,Sewing,Advanced
10835,3901,Garment Quality Control,Intermediate
10836,3902,Cooking,Advanced
10837,3902,Childcare,Intermediate
10838,3903,Construction Supervision,Basic
10839,3904,Guest Relations,Advanced
10840,3904,Heavy Vehicle Driving,Basic
10841,3904,First Aid,Advanced
10842,3904,Fishing,Basic
10843,3904,Livestock Management,Basic
10844,3905,Facility Maintenance,Basic
10845,3905,Janitorial Skills,Basic
10846,3906,Laundry,Advanced
10847,3906,Childcare,Advanced
10848,3906,Caregiving,Basic
10849,3906,Housekeeping,Intermediate
10850,3907,Tailoring,Intermediate
10851,3908,Caregiving,Intermediate
10852,3908,Laundry,Basic
10853,3908,Childcare,Basic
10854,3908,Housekeeping,Advanced
10855,3908,Home Cleaning,Advanced
10856,3909,Sewing,Basic
10857,3909,Tailoring,Advanced
10858,3909,Textile Machine Operation,Intermediate
10859,3910,Machine Operation,Advanced
10860,3910,Metal Fabrication,Advanced
10861,3911,Cooking,Basic
10862,3912,Textile Machine Operation,Advanced
10863,3912,Tailoring,Intermediate
10864,3912,Sewing,Intermediate
10865,3912,Garment Quality Control,Advanced
10866,3913,Housekeeping,Basic
10867,3913,Cooking,Intermediate
10868,3914,Caregiving,Intermediate
10869,3914,Nursing,Basic
10870,3914,Childcare,Basic
10871,3914,Health Aide,Intermediate
10872,3915,Hotel Housekeeping,Advanced
10873,3915,Front Desk Operations,Basic
10874,3915,Serving,Basic
10875,3916,Childcare,Advanced
10876,3917,Construction Supervision,Intermediate
10877,3917,Electrical,Intermediate
10878,3917,Shuttering Carpentry,Basic
10879,3917,Plumbing,Intermediate
10880,3918,Farming,Intermediate
10881,3918,Fishing,Intermediate
10882,3918,Horticulture,Advanced
10883,3918,Livestock Management,Basic
10884,3919,Laundry,Advanced
10885,3919,Housekeeping,Intermediate
10886,3919,Caregiving,Basic
10887,3920,Hairdressing,Intermediate
10888,3920,Beauty Therapy,Intermediate
10889,3921,Painting,Advanced
10890,3921,Construction Supervision,Intermediate
10891,3921,Shuttering Carpentry,Basic
10892,3921,Welding,Intermediate
10893,3922,Security Guarding,Basic
10894,3922,CCTV Monitoring,Intermediate
10895,3923,Cooking,Advanced
10896,3923,Home Cleaning,Advanced
10897,3923,Childcare,Intermediate
10898,3923,Caregiving,Advanced
10899,3923,Laundry,Intermediate
10900,3924,First Aid,Advanced
10901,3924,Health Aide,Intermediate
10902,3925,Laundry,Intermediate
10903,3925,Caregiving,Advanced
10904,3925,Housekeeping,Advanced
10905,3925,Cooking,Intermediate
10906,3926,Food Preparation,Advanced
10907,3926,Guest Relations,Intermediate
10908,3926,Barista Skills,Basic
10909,3926,Front Desk Operations,Intermediate
10910,3927,Guest Relations,Advanced
10911,3927,Serving,Basic
10912,3927,Front Desk Operations,Basic
