LanguageID,PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
16471,8116,English,Advanced,None
16472,8116,Arabic,Basic,
16473,8117,French,Advanced,Certificate
16474,8118,English,Fluent,Certificate
16475,8118,Sinhala,Intermediate,
16476,8119,English,Fluent,Test Score
16477,8119,Arabic,Fluent,Test Score
16478,8120,German,Intermediate,
16479,8121,English,Basic,
16480,8121,Hebrew,Intermediate,
16481,8122,Tamil,Basic,
16482,8122,Arabic,Intermediate,
16483,8123,Tamil,Basic,
16484,8123,English,Fluent,None
16485,8124,Korean,Intermediate,
16486,8124,English,Intermediate,
16487,8124,Sinhala,Advanced,Certificate
16488,8125,English,Basic,
16489,8126,Arabic,Basic,
16490,8126,Sinhala,Basic,
16491,8127,English,Basic,
16492,8127,Arabic,Basic,
16493,8128,English,Intermediate,
16494,8128,Arabic,Basic,
16495,8128,Sinhala,Basic,
16496,8129,Korean,Basic,
16497,8129,Arabic,Intermediate,
16498,8130,Tamil,Intermediate,
16499,8131,Tamil,Advanced,None
16500,8131,English,Basic,
16501,8131,Arabic,Fluent,None
16502,8132,Arabic,Basic,
16503,8132,Hebrew,Advanced,None
16504,8133,English,Basic,
16505,8133,Arabic,Basic,
16506,8134,Korean,Advanced,Test Score
16507,8134,English,Fluent,None
16508,8134,Arabic,Intermediate,
16509,8135,English,Intermediate,
16510,8135,Tagalog,Intermediate,
16511,8136,Tamil,Advanced,Test Score
16512,8136,English,Basic,
16513,8136,Sinhala,Advanced,None
16514,8137,English,Basic,
16515,8137,Arabic,Advanced,Certificate
16516,8138,Tamil,Intermediate,
16517,8138,Hebrew,Fluent,Certificate
16518,8139,Hindi,Basic,
16519,8139,Tamil,Advanced,None
16520,8139,Korean,Advanced,Test Score
16521,8140,English,Basic,
16522,8141,Tagalog,Basic,
16523,8141,Sinhala,Basic,
16524,8142,English,Basic,
16525,8143,English,Intermediate,
16526,8144,English,Intermediate,
16527,8144,Hebrew,Advanced,Test Score
16528,8145,Tamil,Basic,
16529,8146,Japanese,Basic,
16530,8147,Korean,Basic,
16531,8147,Arabic,Advanced,Certificate
16532,8148,English,Advanced,None
16533,8148,Arabic,Intermediate,
16534,8149,Hindi,Basic,
16535,8149,Tamil,Basic,
16536,8149,Italian,Basic,
16537,8150,Sinhala,Intermediate,
16538,8151,English,Advanced,Certificate
16539,8151,Hebrew,Advanced,Certificate
16540,8152,English,Basic,
16541,8152,Arabic,Intermediate,
16542,8153,German,Basic,
16543,8153,Tamil,Basic,
16544,8153,Arabic,Basic,
16545,8153,Sinhala,Advanced,Test Score
16546,8154,Korean,Fluent,None
16547,8154,English,Basic,
16548,8154,Arabic,Basic,
16549,8154,Sinhala,Basic,
16550,8155,Arabic,Basic,
16551,8155,English,Fluent,Test Score
16552,8155,Tagalog,Intermediate,
16553,8156,English,Basic,
16554,8157,Tamil,Advanced,None
16555,8157,Italian,Intermediate,
16556,8157,Arabic,Basic,
16557,8158,Hindi,Basic,
16558,8158,Arabic,Basic,
16559,8159,Arabic,Intermediate,
16560,8160,Korean,Advanced,Certificate
16561,8161,Tagalog,Intermediate,
16562,8161,Arabic,Fluent,None
16563,8161,Sinhala,Intermediate,
16564,8162,Tamil,Basic,
16565,8162,English,Intermediate,
16566,8163,English,Basic,
16567,8163,Sinhala,Intermediate,
16568,8164,English,Basic,
16569,8164,Arabic,Basic,
16570,8165,Hebrew,Intermediate,
16571,8165,Sinhala,Basic,
16572,8166,Tamil,Advanced,Test Score
16573,8166,French,Basic,
16574,8166,Hebrew,Fluent,None
16575,8166,English,Basic,
16576,8167,Tamil,Basic,
16577,8168,English,Basic,
16578,8168,Sinhala,Basic,
16579,8169,English,Intermediate,
16580,8169,Arabic,Basic,
16581,8170,Hindi,Fluent,Certificate
16582,8170,Arabic,Intermediate,
16583,8171,Arabic,Basic,
16584,8172,English,Basic,
16585,8172,Arabic,Intermediate,
16586,8172,Sinhala,Basic,
16587,8173,German,Basic,
16588,8173,Tamil,Basic,
16589,8173,Sinhala,Basic,
16590,8174,English,Basic,
16591,8174,Japanese,Basic,
16592,8174,Sinhala,Basic,
16593,8175,Tamil,Basic,
16594,8175,Arabic,Advanced,Test Score
16595,8176,Hebrew,Basic,
16596,8176,English,Fluent,Certificate
16597,8176,Arabic,Advanced,Certificate
16598,8176,Sinhala,Advanced,None
16599,8177,Tagalog,Intermediate,
16600,8177,Arabic,Intermediate,
16601,8178,Tamil,Advanced,Certificate
16602,8179,Arabic,Basic,
16603,8180,English,Advanced,Test Score
16604,8181,English,Intermediate,
16605,8181,Arabic,Advanced,Test Score
16606,8182,English,Advanced,None
16607,8183,Tamil,Basic,
16608,8183,Japanese,Intermediate,
16609,8184,Hindi,Intermediate,
16610,8185,Hindi,Fluent,Certificate
16611,8185,Korean,Advanced,Test Score
16612,8185,English,Intermediate,
16613,8185,Arabic,Basic,
16614,8186,French,Basic,
16615,8187,Korean,Basic,
16616,8187,Italian,Basic,
16617,8187,Hebrew,Intermediate,
16618,8188,Hindi,Basic,
16619,8188,English,Intermediate,
16620,8188,Japanese,Basic,
16621,8188,Hebrew,Basic,
16622,8189,English,Basic,
16623,8190,English,Intermediate,
16624,8190,Arabic,Basic,
16625,8191,Hindi,Advanced,Certificate
16626,8192,Tamil,Intermediate,
16627,8192,English,Intermediate,
16628,8192,Arabic,Advanced,Test Score
16629,8193,Tamil,Basic,
16630,8193,English,Basic,
16631,8193,Arabic,Advanced,Test Score
16632,8194,Arabic,Basic,
16633,8195,Tamil,Fluent,Test Score
16634,8195,Sinhala,Intermediate,
16635,8196,English,Advanced,Test Score
16636,8196,Arabic,Fluent,Certificate
16637,8196,Hebrew,Advanced,Test Score
16638,8197,Tamil,Intermediate,
16639,8197,Arabic,Advanced,Certificate
16640,8198,Tamil,Fluent,Test Score
16641,8198,Arabic,Basic,
16642,8199,Tamil,Basic,
16643,8199,English,Fluent,Certificate
16644,8199,Japanese,Intermediate,
16645,8200,Tamil,Fluent,Certificate
16646,8200,English,Advanced,Test Score
16647,8200,Arabic,Advanced,Test Score
16648,8201,German,Advanced,Certificate
16649,8202,English,Basic,
16650,8202,Arabic,Advanced,Certificate
16651,8203,Tamil,Basic,
16652,8203,Arabic,Basic,
16653,8204,Korean,Intermediate,
16654,8204,Sinhala,Basic,
16655,8205,English,Fluent,Test Score
16656,8205,Hebrew,Intermediate,
16657,8206,Tamil,Advanced,None
16658,8206,Arabic,Advanced,Certificate
16659,8207,Tamil,Advanced,None
16660,8207,English,Basic,
16661,8207,Arabic,Intermediate,
16662,8207,Sinhala,Intermediate,
16663,8208,Hindi,Basic,
16664,8208,French,Basic,
16665,8208,English,Basic,
16666,8209,Sinhala,Advanced,Test Score
16667,8209,Tamil,Fluent,Test Score
16668,8209,Hebrew,Advanced,None
16669,8210,French,Intermediate,
16670,8211,Korean,Advanced,None
16671,8211,English,Intermediate,
16672,8212,English,Advanced,None
16673,8212,Italian,Basic,
16674,8213,Arabic,Basic,
16675,8213,Tagalog,Fluent,None
16676,8214,Arabic,Intermediate,
16677,8215,English,Intermediate,
16678,8215,Arabic,Basic,
16679,8216,Tamil,Advanced,None
16680,8216,Italian,Advanced,Certificate
16681,8216,Sinhala,Basic,
16682,8217,Arabic,Basic,
16683,8218,English,Basic,
16684,8218,Japanese,Advanced,None
16685,8219,Hindi,Basic,
16686,8219,Tamil,Intermediate,
16687,8219,English,Basic,
16688,8220,French,Basic,
16689,8221,Arabic,Advanced,Test Score
16690,8222,Tamil,Intermediate,
16691,8223,Tamil,Fluent,Certificate
16692,8223,English,Advanced,Certificate
16693,8223,Sinhala,Intermediate,
16694,8224,Hindi,Basic,
16695,8224,English,Fluent,Certificate
16696,8225,English,Intermediate,
16697,8225,Arabic,Intermediate,
16698,8226,English,Advanced,None
16699,8227,Hebrew,Basic,
16700,8227,English,Fluent,Test Score
16701,8227,Arabic,Intermediate,
16702,8227,Sinhala,Intermediate,
16703,8228,Sinhala,Fluent,None
16704,8228,Arabic,Intermediate,
16705,8228,Hebrew,Basic,
16706,8229,Arabic,Advanced,Test Score
16707,8229,Japanese,Fluent,Certificate
16708,8229,Sinhala,Fluent,None
16709,8230,Tamil,Basic,
16710,8230,English,Basic,
16711,8230,Tagalog,Basic,
16712,8230,Sinhala,Intermediate,
16713,8231,Arabic,Intermediate,
16714,8232,English,Intermediate,
16715,8232,Arabic,Intermediate,
16716,8233,Arabic,Intermediate,
16717,8233,Sinhala,Advanced,None
16718,8234,Arabic,Fluent,Test Score
16719,8235,English,Fluent,None
16720,8235,Arabic,Intermediate,
16721,8236,English,Advanced,None
16722,8237,English,Advanced,Test Score
16723,8237,Arabic,Advanced,Test Score
16724,8238,English,Intermediate,
16725,8238,Hebrew,Intermediate,
16726,8239,Sinhala,Fluent,None
16727,8239,German,Intermediate,
16728,8239,Hebrew,Basic,
16729,8240,Hindi,Fluent,Certificate
16730,8241,Arabic,Basic,
16731,8241,Japanese,Basic,
16732,8242,Tamil,Basic,
16733,8242,English,Advanced,Certificate
16734,8242,Arabic,Basic,
16735,8243,Hindi,Basic,
16736,8243,English,Advanced,Test Score
16737,8243,Sinhala,Basic,
16738,8244,English,Intermediate,
16739,8245,Tamil,Basic,
16740,8245,Sinhala,Fluent,Certificate
16741,8246,Tamil,Intermediate,
16742,8246,Sinhala,Basic,
16743,8247,Hindi,Advanced,Test Score
16744,8247,Arabic,Advanced,None
16745,8247,Sinhala,Basic,
16746,8248,English,Basic,
16747,8248,Arabic,Intermediate,
16748,8249,Hindi,Intermediate,
16749,8249,English,Basic,
16750,8250,English,Fluent,Test Score
16751,8250,Arabic,Basic,
16752,8250,Sinhala,Fluent,Test Score
16753,8251,German,Basic,
16754,8251,Tamil,Basic,
16755,8251,Arabic,Intermediate,
16756,8251,Tagalog,Basic,
16757,8252,Hindi,Advanced,Certificate
16758,8253,English,Intermediate,
16759,8253,Arabic,Advanced,Certificate
16760,8253,Sinhala,Basic,
16761,8254,French,Advanced,None
16762,8254,Japanese,Intermediate,
16763,8254,Sinhala,Advanced,None
16764,8255,French,Advanced,Test Score
16765,8255,English,Advanced,Certificate
16766,8255,Arabic,Advanced,Certificate
16767,8256,Hindi,Basic,
16768,8256,Tamil,Advanced,Test Score
16769,8256,English,Intermediate,
16770,8256,Arabic,Advanced,Certificate
16771,8257,English,Basic,
16772,8258,Arabic,Fluent,None
16773,8259,English,Intermediate,
16774,8259,Arabic,Basic,
16775,8260,Tamil,Basic,
16776,8260,French,Fluent,Test Score
16777,8260,Arabic,Fluent,Certificate
16778,8260,English,Basic,
16779,8261,French,Basic,
16780,8261,English,Basic,
16781,8262,Korean,Intermediate,
16782,8262,Arabic,Advanced,None
16783,8263,Tamil,Intermediate,
16784,8264,Hebrew,Advanced,Test Score
16785,8265,Tamil,Basic,
16786,8265,Korean,Advanced,Certificate
16787,8266,English,Basic,
16788,8267,French,Intermediate,
16789,8267,Sinhala,Basic,
16790,8268,Tamil,Basic,
16791,8268,English,Intermediate,
16792,8268,Italian,Basic,
16793,8268,Sinhala,Advanced,Certificate
16794,8269,English,Basic,
16795,8269,Arabic,Intermediate,
16796,8270,Tamil,Basic,
16797,8270,French,Advanced,Certificate
16798,8270,Sinhala,Basic,
16799,8270,English,Basic,
16800,8271,Tamil,Advanced,None
16801,8271,Arabic,Fluent,Certificate
16802,8272,Arabic,Advanced,Certificate
16803,8273,English,Intermediate,
16804,8273,Arabic,Advanced,None
16805,8274,Korean,Intermediate,
16806,8275,Japanese,Intermediate,
16807,8276,English,Intermediate,
16808,8277,English,Intermediate,
16809,8278,Tamil,Basic,
16810,8278,Japanese,Fluent,Certificate
16811,8278,Hebrew,Intermediate,
16812,8279,English,Basic,
16813,8280,Tagalog,Basic,
16814,8281,Tagalog,Intermediate,
16815,8281,Arabic,Basic,
16816,8282,Tamil,Advanced,Certificate
16817,8282,Sinhala,Basic,
16818,8283,English,Intermediate,
16819,8284,Japanese,Intermediate,
16820,8284,Sinhala,Intermediate,
16821,8285,English,Advanced,Certificate
16822,8286,Arabic,Basic,
16823,8286,Sinhala,Basic,
16824,8287,Hebrew,Advanced,None
16825,8288,English,Basic,
16826,8288,Arabic,Basic,
16827,8288,Sinhala,Basic,
16828,8289,Arabic,Basic,
16829,8290,Tamil,Basic,
16830,8290,English,Intermediate,
16831,8290,Arabic,Intermediate,
16832,8291,Italian,Intermediate,
16833,8291,Sinhala,Advanced,Certificate
16834,8292,English,Fluent,Certificate
16835,8292,Arabic,Intermediate,
16836,8292,Hebrew,Advanced,Certificate
16837,8293,Korean,Advanced,Certificate
16838,8293,Sinhala,Advanced,Certificate
16839,8294,Hindi,Basic,
16840,8294,English,Intermediate,
16841,8294,Italian,Basic,
16842,8295,Arabic,Basic,
16843,8296,Arabic,Basic,
16844,8296,Hebrew,Intermediate,
16845,8297,English,Intermediate,
16846,8298,Sinhala,Advanced,None
16847,8299,Arabic,Basic,
16848,8299,Sinhala,Advanced,Test Score
16849,8300,English,Advanced,Certificate
16850,8301,French,Fluent,Test Score
16851,8301,Tamil,Intermediate,
16852,8301,Korean,Basic,
16853,8301,English,Advanced,Certificate
16854,8302,English,Basic,
16855,8302,Sinhala,Fluent,Certificate
16856,8303,Korean,Advanced,Test Score
16857,8303,Arabic,Basic,
16858,8304,Arabic,Intermediate,
16859,8305,English,Basic,
16860,8305,Hebrew,Intermediate,
16861,8306,Tagalog,Advanced,None
16862,8306,English,Intermediate,
16863,8306,Arabic,Intermediate,
16864,8306,Sinhala,Fluent,Test Score
16865,8307,Korean,Basic,
16866,8307,English,Basic,
16867,8307,Arabic,Intermediate,
16868,8307,Sinhala,Basic,
16869,8308,Hindi,Basic,
16870,8308,Arabic,Intermediate,
16871,8308,English,Intermediate,
16872,8308,Japanese,Intermediate,
16873,8309,English,Intermediate,
16874,8310,Arabic,Basic,
16875,8310,Sinhala,Intermediate,
16876,8311,Arabic,Basic,
16877,8311,Sinhala,Advanced,Certificate
16878,8312,Arabic,Intermediate,
16879,8312,Sinhala,Intermediate,
16880,8313,English,Intermediate,
16881,8313,Arabic,Basic,
16882,8314,Hindi,Advanced,Test Score
16883,8314,English,Intermediate,
16884,8314,Sinhala,Basic,
16885,8315,English,Intermediate,
16886,8316,Tamil,Advanced,None
16887,8316,Korean,Fluent,None
16888,8317,Tamil,Basic,
16889,8317,English,Basic,
16890,8317,Arabic,Basic,
16891,8318,English,Intermediate,
16892,8319,Korean,Advanced,None
16893,8319,Sinhala,Basic,
16894,8320,Tamil,Intermediate,
16895,8320,English,Basic,
16896,8321,Hindi,Advanced,Certificate
16897,8321,Hebrew,Intermediate,
16898,8322,Sinhala,Fluent,None
16899,8323,Tamil,Basic,
16900,8323,English,Intermediate,
16901,8323,Arabic,Basic,
16902,8324,Arabic,Advanced,None
16903,8325,Arabic,Advanced,None
16904,8325,Japanese,Fluent,None
16905,8325,Sinhala,Fluent,None
16906,8326,Arabic,Intermediate,
16907,8326,Sinhala,Basic,
16908,8327,Japanese,Advanced,None
16909,8327,Sinhala,Basic,
16910,8328,English,Advanced,Test Score
16911,8329,French,Advanced,Certificate
16912,8329,Tamil,Advanced,Test Score
16913,8329,English,Basic,
16914,8330,Sinhala,Intermediate,
16915,8331,English,Basic,
16916,8332,Arabic,Advanced,Test Score
16917,8332,Sinhala,Intermediate,
16918,8333,Hindi,Basic,
16919,8333,Tamil,Advanced,Certificate
16920,8333,English,Intermediate,
16921,8333,Italian,Advanced,Certificate
16922,8334,Hindi,Advanced,None
16923,8334,French,Fluent,None
16924,8334,English,Intermediate,
16925,8335,Japanese,Advanced,None
16926,8336,Hebrew,Intermediate,
16927,8336,Korean,Basic,
16928,8336,Sinhala,Basic,
16929,8337,English,Advanced,Test Score
16930,8337,Arabic,Fluent,Test Score
16931,8337,Sinhala,Fluent,Test Score
16932,8338,English,Intermediate,
16933,8338,Hebrew,Fluent,None
16934,8339,Tamil,Advanced,None
16935,8339,Korean,Basic,
16936,8339,English,Advanced,None
16937,8339,Italian,Basic,
16938,8340,Hindi,Advanced,Certificate
16939,8340,English,Advanced,None
16940,8340,Arabic,Basic,
16941,8341,Korean,Advanced,Test Score
16942,8341,English,Basic,
16943,8341,Japanese,Basic,
16944,8341,Sinhala,Intermediate,
16945,8342,English,Intermediate,
16946,8342,Sinhala,Basic,
16947,8343,Arabic,Advanced,None
16948,8344,English,Intermediate,
16949,8345,Tamil,Basic,
16950,8345,English,Fluent,Test Score
16951,8345,Arabic,Intermediate,
16952,8345,Sinhala,Fluent,Certificate
16953,8346,Tamil,Basic,
16954,8346,Arabic,Intermediate,
16955,8347,Sinhala,Intermediate,
16956,8347,Arabic,Intermediate,
16957,8347,Hebrew,Basic,
16958,8348,Hebrew,Basic,
16959,8349,English,Advanced,Test Score
16960,8349,Arabic,Fluent,None
16961,8350,English,Basic,
16962,8351,Tamil,Fluent,None
16963,8351,English,Intermediate,
16964,8351,Arabic,Basic,
16965,8352,English,Intermediate,
16966,8352,Arabic,Advanced,None
16967,8353,English,Intermediate,
16968,8353,Arabic,Basic,
16969,8354,Tamil,Basic,
16970,8354,English,Advanced,Certificate
16971,8354,Arabic,Basic,
16972,8354,Hebrew,Basic,
16973,8355,Arabic,Fluent,Test Score
16974,8355,Japanese,Intermediate,
16975,8355,Sinhala,Basic,
16976,8356,English,Intermediate,
16977,8356,Sinhala,Basic,
16978,8357,Japanese,Intermediate,
16979,8357,English,Fluent,Certificate
16980,8357,Arabic,Advanced,Certificate
16981,8357,Sinhala,Intermediate,
16982,8358,Arabic,Intermediate,
16983,8359,Sinhala,Advanced,Certificate
16984,8359,Japanese,Intermediate,
16985,8359,Arabic,Fluent,None
16986,8359,Hebrew,Basic,
16987,8360,Sinhala,Fluent,Certificate
16988,8361,Sinhala,Intermediate,
16989,8362,Sinhala,Basic,
16990,8363,Tamil,Intermediate,
16991,8363,Korean,Advanced,None
16992,8363,English,Basic,
16993,8364,Sinhala,Basic,
16994,8365,English,Basic,
16995,8365,Arabic,Intermediate,
16996,8366,English,Intermediate,
16997,8367,English,Advanced,Test Score
16998,8368,French,Basic,
16999,8368,English,Basic,
17000,8369,Sinhala,Fluent,None
17001,8370,Japanese,Advanced,None
17002,8371,Tamil,Fluent,None
17003,8371,Korean,Basic,
17004,8371,English,Basic,
17005,8372,Tamil,Intermediate,
17006,8372,Arabic,Intermediate,
17007,8372,Hebrew,Basic,
17008,8373,Sinhala,Intermediate,
17009,8374,Tagalog,Intermediate,
17010,8374,English,Advanced,None
17011,8374,Arabic,Fluent,Certificate
17012,8375,Arabic,Intermediate,
17013,8376,German,Basic,
17014,8376,English,Advanced,Certificate
17015,8376,Arabic,Intermediate,
17016,8376,Sinhala,Advanced,None
17017,8377,German,Advanced,None
17018,8377,English,Fluent,Certificate
17019,8378,Arabic,Basic,
17020,8379,English,Basic,
17021,8379,Hebrew,Advanced,Certificate
17022,8380,French,Basic,
17023,8380,English,Basic,
17024,8381,Tamil,Intermediate,
17025,8381,Arabic,Intermediate,
17026,8382,Hindi,Basic,
17027,8382,English,Intermediate,
17028,8382,Arabic,Advanced,None
17029,8383,Tamil,Intermediate,
17030,8384,English,Intermediate,
17031,8384,Arabic,Basic,
17032,8385,Tamil,Basic,
17033,8386,Sinhala,Intermediate,
17034,8386,Hebrew,Intermediate,
17035,8387,German,Advanced,None
17036,8387,Tamil,Basic,
17037,8387,English,Basic,
17038,8388,English,Fluent,Certificate
17039,8389,Tamil,Basic,
17040,8390,English,Intermediate,
17041,8390,Arabic,Basic,
17042,8391,English,Basic,
17043,8392,Arabic,Basic,
17044,8393,Korean,Intermediate,
17045,8393,English,Basic,
17046,8393,Arabic,Basic,
17047,8394,English,Advanced,Certificate
17048,8394,Arabic,Intermediate,
17049,8395,Tamil,Basic,
17050,8395,Arabic,Basic,
17051,8396,Tamil,Basic,
17052,8397,Arabic,Basic,
17053,8398,Korean,Intermediate,
17054,8398,Arabic,Basic,
17055,8399,Arabic,Intermediate,
17056,8400,Tamil,Intermediate,
17057,8400,English,Basic,
17058,8400,Arabic,Basic,
17059,8401,Italian,Intermediate,
17060,8401,Arabic,Advanced,None
17061,8401,Japanese,Basic,
17062,8401,English,Basic,
17063,8402,Tamil,Intermediate,
17064,8402,English,Advanced,None
17065,8402,Japanese,Fluent,None
17066,8402,Arabic,Intermediate,
17067,8403,Korean,Intermediate,
17068,8403,Arabic,Advanced,None
17069,8403,Hebrew,Intermediate,
17070,8404,Tamil,Intermediate,
17071,8405,Arabic,Intermediate,
17072,8406,Tamil,Basic,
17073,8406,English,Basic,
17074,8407,Tamil,Advanced,None
17075,8407,English,Intermediate,
17076,8408,English,Basic,
17077,8408,Arabic,Basic,
17078,8409,Hindi,Advanced,Test Score
17079,8409,French,Basic,
17080,8409,Arabic,Advanced,Test Score
17081,8410,English,Basic,
17082,8410,Arabic,Basic,
17083,8411,Hindi,Basic,
17084,8411,Japanese,Basic,
17085,8411,Sinhala,Basic,
17086,8412,English,Basic,
17087,8412,Arabic,Basic,
17088,8413,Hindi,Basic,
17089,8413,English,Basic,
17090,8413,Sinhala,Intermediate,
17091,8414,Arabic,Basic,
17092,8415,English,Advanced,Test Score
17093,8415,Arabic,Advanced,None
17094,8416,Italian,Advanced,None
17095,8416,English,Basic,
17096,8416,Arabic,Basic,
17097,8416,Sinhala,Basic,
17098,8417,Tamil,Intermediate,
17099,8417,English,Intermediate,
17100,8417,Tagalog,Intermediate,
17101,8418,English,Advanced,None
17102,8418,Sinhala,Fluent,Certificate
17103,8419,Arabic,Intermediate,
17104,8419,English,Intermediate,
17105,8419,Japanese,Advanced,Test Score
17106,8420,Tamil,Advanced,Test Score
17107,8420,Korean,Basic,
17108,8420,English,Basic,
17109,8420,Arabic,Fluent,Certificate
17110,8421,English,Basic,
17111,8421,Sinhala,Advanced,Certificate
17112,8422,Hindi,Basic,
17113,8422,Arabic,Intermediate,
17114,8423,Hebrew,Intermediate,
17115,8423,Sinhala,Basic,
17116,8424,Tamil,Basic,
17117,8424,Arabic,Basic,
17118,8424,Sinhala,Basic,
17119,8425,Hindi,Basic,
17120,8425,Arabic,Basic,
17121,8425,Sinhala,Intermediate,
17122,8426,English,Basic,
17123,8426,Sinhala,Basic,
17124,8427,Hindi,Fluent,None
17125,8427,Sinhala,Intermediate,
17126,8428,Tamil,Intermediate,
17127,8428,Sinhala,Advanced,None
17128,8429,Tamil,Intermediate,
17129,8429,English,Advanced,None
17130,8429,Arabic,Basic,
17131,8430,Sinhala,Basic,
17132,8431,Tamil,Basic,
17133,8431,Arabic,Basic,
17134,8431,Hebrew,Advanced,None
17135,8432,Tamil,Basic,
17136,8432,Sinhala,Basic,
17137,8433,Hindi,Intermediate,
17138,8433,Arabic,Fluent,Test Score
17139,8433,Hebrew,Fluent,Certificate
17140,8434,Arabic,Basic,
17141,8435,Tamil,Basic,
17142,8435,Japanese,Advanced,None
17143,8436,Sinhala,Basic,
17144,8437,English,Intermediate,
17145,8437,Tagalog,Basic,
17146,8437,Sinhala,Basic,
17147,8438,English,Basic,
17148,8439,Italian,Intermediate,
17149,8439,English,Basic,
17150,8439,Arabic,Basic,
17151,8440,Arabic,Intermediate,
17152,8441,Sinhala,Intermediate,
17153,8441,English,Advanced,Certificate
17154,8441,Arabic,Basic,
17155,8441,Hebrew,Advanced,Certificate
17156,8442,French,Basic,
17157,8443,Sinhala,Advanced,None
17158,8444,Tamil,Advanced,None
17159,8444,English,Advanced,None
17160,8444,Arabic,Fluent,Certificate
17161,8445,French,Basic,
17162,8445,Japanese,Intermediate,
17163,8445,English,Intermediate,
17164,8446,Arabic,Fluent,Test Score
17165,8446,Japanese,Fluent,None
17166,8446,Sinhala,Basic,
17167,8447,French,Intermediate,
17168,8448,German,Advanced,None
17169,8448,Tamil,Intermediate,
17170,8448,English,Basic,
17171,8449,Italian,Intermediate,
17172,8449,English,Basic,
17173,8449,Arabic,Intermediate,
17174,8449,Japanese,Advanced,Certificate
17175,8450,Tamil,Basic,
17176,8450,English,Basic,
17177,8450,Arabic,Basic,
17178,8450,Sinhala,Basic,
17179,8451,Tamil,Advanced,None
17180,8451,English,Intermediate,
17181,8452,Tamil,Basic,
17182,8452,Sinhala,Advanced,Test Score
17183,8453,Tamil,Intermediate,
17184,8453,English,Fluent,Certificate
17185,8453,Arabic,Basic,
17186,8454,Hindi,Basic,
17187,8454,English,Intermediate,
17188,8454,Arabic,Fluent,None
17189,8454,Japanese,Intermediate,
17190,8455,English,Basic,
17191,8455,Arabic,Intermediate,
17192,8455,Japanese,Intermediate,
17193,8456,Korean,Basic,
17194,8456,English,Basic,
17195,8456,Arabic,Basic,
17196,8456,Sinhala,Advanced,Certificate
17197,8457,Arabic,Intermediate,
17198,8457,Italian,Fluent,Certificate
17199,8457,Sinhala,Advanced,Test Score
17200,8457,English,Basic,
17201,8458,Tamil,Intermediate,
17202,8458,Korean,Basic,
17203,8459,Tamil,Advanced,None
17204,8459,Arabic,Advanced,Certificate
17205,8459,Tagalog,Intermediate,
17206,8460,Hindi,Intermediate,
17207,8460,Korean,Advanced,Test Score
17208,8460,Arabic,Advanced,None
17209,8461,English,Basic,
17210,8462,Tamil,Intermediate,
17211,8463,Arabic,Intermediate,
17212,8464,Tamil,Intermediate,
17213,8465,English,Advanced,None
17214,8465,Arabic,Basic,
17215,8466,Tamil,Basic,
17216,8467,Arabic,Advanced,Certificate
17217,8468,Tamil,Basic,
17218,8468,Arabic,Basic,
17219,8468,Sinhala,Basic,
17220,8469,Tamil,Basic,
17221,8469,English,Basic,
17222,8469,Tagalog,Advanced,Test Score
17223,8469,Japanese,Basic,
17224,8470,English,Basic,
17225,8471,Tagalog,Advanced,Certificate
17226,8472,Hebrew,Basic,
17227,8472,English,Basic,
17228,8472,Sinhala,Intermediate,
17229,8473,English,Basic,
17230,8473,Hebrew,Intermediate,
17231,8474,English,Basic,
17232,8474,Sinhala,Basic,
17233,8475,English,Advanced,None
17234,8475,Arabic,Basic,
17235,8476,Korean,Basic,
17236,8476,Arabic,Basic,
17237,8477,Tamil,Intermediate,
17238,8477,English,Advanced,Test Score
17239,8477,Japanese,Advanced,Certificate
17240,8477,Sinhala,Fluent,None
17241,8478,English,Advanced,None
17242,8479,Tamil,Basic,
17243,8479,Arabic,Advanced,None
17244,8480,Hindi,Advanced,None
17245,8480,Korean,Advanced,None
17246,8480,English,Intermediate,
17247,8480,Tagalog,Advanced,Test Score
17248,8481,Korean,Intermediate,
17249,8481,English,Intermediate,
17250,8482,English,Advanced,Certificate
17251,8482,Arabic,Basic,
17252,8483,English,Intermediate,
17253,8484,English,Basic,
17254,8485,Tamil,Intermediate,
17255,8485,English,Basic,
17256,8485,Arabic,Basic,
17257,8486,English,Basic,
17258,8486,Arabic,Advanced,None
17259,8486,Sinhala,Basic,
17260,8487,English,Advanced,Test Score
17261,8487,Sinhala,Fluent,Certificate
17262,8488,Korean,Intermediate,
17263,8488,English,Advanced,None
17264,8488,Arabic,Intermediate,
17265,8488,Sinhala,Basic,
17266,8489,German,Advanced,Test Score
17267,8489,Tamil,Advanced,Certificate
17268,8490,English,Intermediate,
17269,8491,English,Basic,
17270,8491,Arabic,Basic,
17271,8492,English,Basic,
17272,8492,Arabic,Intermediate,
17273,8493,German,Basic,
17274,8493,Tamil,Intermediate,
17275,8494,English,Intermediate,
17276,8495,Arabic,Intermediate,
17277,8495,English,Basic,
17278,8495,Tagalog,Basic,
17279,8496,Sinhala,Basic,
17280,8496,English,Intermediate,
17281,8496,Hebrew,Basic,
17282,8497,English,Basic,
17283,8497,Arabic,Advanced,Test Score
17284,8498,Tamil,Fluent,None
17285,8498,Hebrew,Basic,
17286,8499,Hebrew,Basic,
17287,8500,Tamil,Intermediate,
17288,8500,Tagalog,Fluent,Certificate
17289,8501,Hindi,Intermediate,
