ContractID,ApplicationID,JobID,EmployerID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks,CreatedDate
2509,24525,2883,4,8502,C0002509,2025-08-10,2026-10-07,1,Completed,2025-08-10,Requires visa,2025-08-10
2510,24529,4709,71,8503,C0002510,2026-07-30,2026-12-09,0,Expired,2026-07-30,Training provided,2026-07-30
2511,24541,558,87,8508,C0002511,2026-03-07,2027-03-08,1,Terminated,2026-03-07,Standard contract,2026-03-07
2512,24545,2533,78,8509,C0002512,2024-08-09,2025-08-09,1,Completed,2024-08-09,Requires visa,2024-08-09
2513,24547,3638,1,8509,C0002513,2025-10-16,2027-03-27,0,Active,2025-10-16,Requires visa,2025-10-16
2514,24551,4536,85,8510,C0002514,2026-01-04,2026-05-25,1,Active,2026-01-04,Standard contract,2026-01-04
2515,24565,101,33,8516,C0002515,2025-04-07,2025-07-10,0,Completed,2025-04-07,Standard contract,2025-04-07
2516,24567,2927,27,8517,C0002516,2024-11-07,2026-06-29,1,Completed,2024-11-07,Training provided,2024-11-07
2517,24572,2659,5,8518,C0002517,2025-11-20,2027-04-23,0,Terminated,2025-11-20,Training provided,2025-11-20
2518,24587,3181,35,8523,C0002518,2024-06-28,2025-11-09,0,Terminated,2024-06-28,Probation period,2024-06-28
2519,24590,3321,18,8523,C0002519,2024-06-09,2026-02-16,1,Active,2024-06-09,Standard contract,2024-06-09
2520,24597,3797,64,8525,C0002520,2025-12-18,2027-01-27,0,Active,2025-12-18,Probation period,2025-12-18
2521,24601,1198,12,8525,C0002521,2026-08-03,2027-07-26,1,Expired,2026-08-03,Training provided,2026-08-03
2522,24609,2621,3,8529,C0002522,2025-12-30,2026-09-25,1,Active,2025-12-30,Requires visa,2025-12-30
2523,24620,2467,2,8534,C0002523,2026-02-05,2026-08-10,0,Active,2026-02-05,Training provided,2026-02-05
2524,24634,2938,55,8539,C0002524,2024-12-18,2026-03-19,1,Completed,2024-12-18,Standard contract,2024-12-18
2525,24635,3118,72,8539,C0002525,2025-07-24,2027-06-17,0,Active,2025-07-24,Requires visa,2025-07-24
2526,24646,3416,85,8544,C0002526,2026-04-03,2027-05-18,1,Active,2026-04-03,Training provided,2026-04-03
2527,24655,1095,7,8547,C0002527,2025-07-17,2025-09-15,1,Active,2025-07-17,Standard contract,2025-07-17
2528,24657,2724,90,8548,C0002528,2025-12-27,2027-08-02,0,Terminated,2025-12-27,Training provided,2025-12-27
2529,24659,2422,59,8548,C0002529,2026-01-26,2027-05-08,0,Active,2026-01-26,Probation period,2026-01-26
2530,24666,4020,54,8550,C0002530,2024-05-06,2026-08-31,0,Completed,2024-05-06,Requires visa,2024-05-06
2531,24667,3659,17,8551,C0002531,2026-02-10,2026-08-26,0,Active,2026-02-10,Probation period,2026-02-10
2532,24669,1267,66,8553,C0002532,2023-12-22,2027-08-04,0,Active,2023-12-22,Training provided,2023-12-22
2533,24681,1442,29,8557,C0002533,2024-12-20,2026-02-25,0,Expired,2024-12-20,,2024-12-20
2534,24702,3101,33,8566,C0002534,2025-07-22,2025-12-02,1,Active,2025-07-22,,2025-07-22
2535,24740,3659,17,8579,C0002535,2025-02-05,2026-07-04,0,Terminated,2025-02-05,Standard contract,2025-02-05
2536,24744,2631,41,8580,C0002536,2026-06-10,2026-06-11,1,Terminated,2026-06-10,,2026-06-10
2537,24777,464,43,8590,C0002537,2026-05-20,2027-01-12,1,Terminated,2026-05-20,Training provided,2026-05-20
2538,24795,4844,40,8597,C0002538,2025-05-01,2026-08-08,0,Completed,2025-05-01,Requires visa,2025-05-01
2539,24796,2996,15,8597,C0002539,2025-02-19,2026-01-14,0,Active,2025-02-19,Training provided,2025-02-19
2540,24809,1995,59,8604,C0002540,2025-05-17,2025-09-20,0,Expired,2025-05-17,Probation period,2025-05-17
2541,24811,1213,15,8604,C0002541,2025-12-11,2027-04-02,0,Terminated,2025-12-11,Probation period,2025-12-11
2542,24835,1919,43,8611,C0002542,2024-07-22,2025-02-11,1,Terminated,2024-07-22,Training provided,2024-07-22
2543,24836,1799,81,8612,C0002543,2026-07-22,2027-05-22,1,Active,2026-07-22,Standard contract,2026-07-22
2544,24855,3335,37,8617,C0002544,2026-01-27,2027-03-04,0,Completed,2026-01-27,Standard contract,2026-01-27
2545,24866,1927,77,8621,C0002545,2025-10-23,2025-12-03,1,Expired,2025-10-23,Requires visa,2025-10-23
2546,24885,2969,54,8627,C0002546,2026-07-19,2026-10-17,0,Active,2026-07-19,,2026-07-19
2547,24895,2395,17,8629,C0002547,2025-10-18,2027-04-22,1,Expired,2025-10-18,Standard contract,2025-10-18
2548,24903,4571,21,8631,C0002548,2025-12-08,2026-02-23,0,Active,2025-12-08,Standard contract,2025-12-08
2549,24932,2426,72,8641,C0002549,2024-05-12,2024-10-22,0,Active,2024-05-12,Training provided,2024-05-12
2550,24937,222,6,8642,C0002550,2026-03-18,2026-03-24,0,Expired,2026-03-18,Training provided,2026-03-18
2551,24959,3864,82,8647,C0002551,2025-11-03,2026-03-17,1,Expired,2025-11-03,Requires visa,2025-11-03
2552,24972,3900,86,8654,C0002552,2026-03-27,2026-10-12,1,Expired,2026-03-27,,2026-03-27
2553,24980,1706,52,8659,C0002553,2025-06-15,2026-07-01,0,Completed,2025-06-15,,2025-06-15
2554,24981,1567,73,8659,C0002554,2024-03-07,2024-04-27,0,Active,2024-03-07,Standard contract,2024-03-07
2555,24982,2657,22,8659,C0002555,2026-04-07,2026-09-12,0,Expired,2026-04-07,Standard contract,2026-04-07
2556,24987,1172,15,8661,C0002556,2026-07-30,2026-08-07,1,Expired,2026-07-30,Requires visa,2026-07-30
2557,25005,4208,6,8669,C0002557,2025-02-10,2026-07-22,0,Active,2025-02-10,Training provided,2025-02-10
2558,25007,2094,86,8670,C0002558,2024-05-20,2027-02-22,0,Active,2024-05-20,,2024-05-20
2559,25028,4636,54,8677,C0002559,2025-12-04,2027-07-31,0,Expired,2025-12-04,Standard contract,2025-12-04
2560,25042,4772,79,8687,C0002560,2025-12-24,2026-07-05,1,Completed,2025-12-24,Standard contract,2025-12-24
2561,25049,2712,38,8688,C0002561,2025-06-08,2025-08-21,0,Expired,2025-06-08,Probation period,2025-06-08
2562,25063,3616,63,8691,C0002562,2025-05-31,2026-07-31,0,Expired,2025-05-31,Probation period,2025-05-31
2563,25086,4541,79,8701,C0002563,2025-11-07,2026-03-19,0,Expired,2025-11-07,Training provided,2025-11-07
2564,25093,2021,14,8704,C0002564,2026-03-20,2026-12-18,0,Expired,2026-03-20,Standard contract,2026-03-20
2565,25100,3758,17,8708,C0002565,2024-08-14,2025-01-29,1,Completed,2024-08-14,,2024-08-14
2566,25106,3179,79,8711,C0002566,2026-07-03,2027-03-10,0,Terminated,2026-07-03,Requires visa,2026-07-03
2567,25110,4176,16,8711,C0002567,2025-05-18,2026-11-26,1,Completed,2025-05-18,Training provided,2025-05-18
2568,25125,838,37,8717,C0002568,2024-12-04,2025-05-01,1,Completed,2024-12-04,,2024-12-04
2569,25130,167,70,8720,C0002569,2026-03-24,2026-07-22,1,Terminated,2026-03-24,,2026-03-24
2570,25140,136,75,8722,C0002570,2024-01-29,2026-04-12,0,Active,2024-01-29,Standard contract,2024-01-29
2571,25146,3403,88,8724,C0002571,2025-10-18,2027-05-24,0,Expired,2025-10-18,,2025-10-18
2572,25164,584,15,8729,C0002572,2024-04-07,2025-08-10,1,Completed,2024-04-07,Probation period,2024-04-07
2573,25165,4097,60,8730,C0002573,2026-06-21,2027-08-26,0,Expired,2026-06-21,Requires visa,2026-06-21
2574,25169,4643,19,8731,C0002574,2025-04-12,2025-06-15,0,Completed,2025-04-12,Requires visa,2025-04-12
2575,25184,2227,5,8737,C0002575,2025-09-10,2027-06-08,1,Terminated,2025-09-10,,2025-09-10
2576,25188,690,60,8738,C0002576,2024-12-23,2027-08-18,1,Active,2024-12-23,Probation period,2024-12-23
2577,25195,4687,8,8741,C0002577,2024-12-09,2025-11-12,0,Expired,2024-12-09,Probation period,2024-12-09
2578,25216,2732,12,8748,C0002578,2025-03-03,2026-04-10,1,Completed,2025-03-03,Standard contract,2025-03-03
2579,25229,1635,86,8750,C0002579,2025-12-03,2026-06-07,1,Expired,2025-12-03,Standard contract,2025-12-03
2580,25233,4633,46,8751,C0002580,2024-09-18,2026-11-09,0,Completed,2024-09-18,Standard contract,2024-09-18
2581,25244,412,61,8756,C0002581,2024-02-23,2027-01-24,0,Terminated,2024-02-23,Probation period,2024-02-23
2582,25248,1965,58,8757,C0002582,2025-05-12,2027-04-14,1,Active,2025-05-12,,2025-05-12
2583,25249,3431,40,8758,C0002583,2025-10-06,2027-02-14,1,Active,2025-10-06,Standard contract,2025-10-06
2584,25257,2264,86,8759,C0002584,2026-08-22,2027-06-02,1,Active,2026-08-22,Standard contract,2026-08-22
2585,25258,2647,67,8760,C0002585,2026-06-16,2026-09-18,0,Active,2026-06-16,Requires visa,2026-06-16
2586,25268,3697,23,8763,C0002586,2025-06-21,2027-02-26,0,Completed,2025-06-21,Requires visa,2025-06-21
2587,25272,1782,2,8765,C0002587,2025-05-12,2027-03-27,1,Terminated,2025-05-12,Training provided,2025-05-12
2588,25274,2879,45,8765,C0002588,2025-06-20,2025-12-21,0,Expired,2025-06-20,Training provided,2025-06-20
2589,25276,1654,23,8769,C0002589,2024-02-19,2026-10-14,1,Expired,2024-02-19,Requires visa,2024-02-19
2590,25277,4496,84,8769,C0002590,2025-11-16,2027-03-18,0,Completed,2025-11-16,Probation period,2025-11-16
2591,25278,4001,10,8770,C0002591,2025-12-03,2027-08-16,0,Active,2025-12-03,Probation period,2025-12-03
2592,25279,3810,47,8770,C0002592,2026-04-08,2027-08-10,0,Completed,2026-04-08,,2026-04-08
2593,25298,2582,45,8776,C0002593,2025-11-30,2027-04-23,0,Active,2025-11-30,Training provided,2025-11-30
2594,25306,2371,48,8778,C0002594,2025-09-27,2026-12-02,1,Terminated,2025-09-27,Training provided,2025-09-27
2595,25335,4839,63,8786,C0002595,2025-10-15,2026-09-07,0,Expired,2025-10-15,Standard contract,2025-10-15
2596,25336,229,23,8788,C0002596,2026-01-31,2027-03-28,0,Expired,2026-01-31,Training provided,2026-01-31
2597,25348,160,89,8795,C0002597,2025-12-06,2027-03-14,0,Expired,2025-12-06,,2025-12-06
2598,25349,1261,26,8796,C0002598,2026-04-03,2027-07-02,1,Expired,2026-04-03,Requires visa,2026-04-03
2599,25351,3223,2,8797,C0002599,2026-04-23,2027-04-20,0,Terminated,2026-04-23,Requires visa,2026-04-23
2600,25361,4102,80,8799,C0002600,2026-03-29,2027-08-13,1,Expired,2026-03-29,Standard contract,2026-03-29
2601,25382,305,61,8804,C0002601,2025-11-25,2026-11-07,1,Expired,2025-11-25,Requires visa,2025-11-25
2602,25396,2587,38,8809,C0002602,2025-07-05,2026-12-01,1,Terminated,2025-07-05,Standard contract,2025-07-05
2603,25411,4227,34,8819,C0002603,2026-05-05,2026-11-21,1,Completed,2026-05-05,Requires visa,2026-05-05
2604,25414,3767,43,8821,C0002604,2026-03-28,2026-05-04,1,Expired,2026-03-28,Requires visa,2026-03-28
2605,25452,863,88,8838,C0002605,2025-04-22,2026-07-16,0,Active,2025-04-22,,2025-04-22
2606,25469,3310,84,8843,C0002606,2025-01-06,2025-04-22,0,Terminated,2025-01-06,Standard contract,2025-01-06
2607,25487,4033,4,8847,C0002607,2026-08-19,2027-07-30,0,Expired,2026-08-19,Training provided,2026-08-19
2608,25510,2258,66,8852,C0002608,2026-08-10,2027-04-30,0,Terminated,2026-08-10,Training provided,2026-08-10
2609,25514,3825,6,8856,C0002609,2026-05-02,2026-12-10,0,Active,2026-05-02,Training provided,2026-05-02
2610,25524,4085,74,8857,C0002610,2025-03-26,2026-01-26,0,Terminated,2025-03-26,,2025-03-26
2611,25555,253,39,8869,C0002611,2026-05-12,2026-09-25,1,Terminated,2026-05-12,Requires visa,2026-05-12
2612,25562,2663,7,8872,C0002612,2025-09-15,2027-01-23,0,Completed,2025-09-15,,2025-09-15
2613,25566,3855,63,8873,C0002613,2026-02-08,2027-04-08,1,Terminated,2026-02-08,Probation period,2026-02-08
2614,25580,4740,37,8878,C0002614,2026-06-26,2027-08-11,0,Expired,2026-06-26,Probation period,2026-06-26
2615,25589,3268,1,8882,C0002615,2026-07-09,2027-05-31,0,Active,2026-07-09,Probation period,2026-07-09
2616,25592,3277,49,8883,C0002616,2024-09-30,2025-05-25,0,Completed,2024-09-30,Training provided,2024-09-30
2617,25627,610,7,8892,C0002617,2026-01-07,2026-01-24,1,Active,2026-01-07,Training provided,2026-01-07
2618,25628,4609,27,8893,C0002618,2026-02-13,2027-01-06,1,Completed,2026-02-13,Standard contract,2026-02-13
2619,25632,4171,76,8895,C0002619,2024-12-19,2026-04-26,1,Terminated,2024-12-19,Requires visa,2024-12-19
2620,25640,652,26,8897,C0002620,2025-04-05,2026-06-01,1,Active,2025-04-05,Probation period,2025-04-05
2621,25645,1782,2,8899,C0002621,2026-07-31,2027-03-20,0,Expired,2026-07-31,Requires visa,2026-07-31
2622,25671,1395,67,8911,C0002622,2026-03-24,2026-05-31,0,Completed,2026-03-24,Requires visa,2026-03-24
2623,25678,3340,60,8912,C0002623,2024-12-19,2026-11-17,1,Active,2024-12-19,Training provided,2024-12-19
2624,25682,2937,1,8913,C0002624,2026-06-25,2026-10-02,0,Active,2026-06-25,Probation period,2026-06-25
2625,25692,777,81,8916,C0002625,2026-01-18,2027-06-29,1,Active,2026-01-18,Standard contract,2026-01-18
2626,25700,3550,65,8920,C0002626,2026-02-13,2026-06-04,0,Terminated,2026-02-13,Training provided,2026-02-13
2627,25710,4029,40,8923,C0002627,2026-02-09,2026-09-01,1,Completed,2026-02-09,Standard contract,2026-02-09
2628,25725,4522,47,8930,C0002628,2024-10-15,2026-12-29,0,Expired,2024-10-15,Requires visa,2024-10-15
2629,25734,2073,80,8934,C0002629,2024-12-20,2025-05-14,0,Terminated,2024-12-20,Standard contract,2024-12-20
2630,25736,2539,14,8935,C0002630,2025-04-10,2025-06-20,0,Completed,2025-04-10,Training provided,2025-04-10
2631,25745,62,24,8940,C0002631,2025-05-27,2026-08-30,0,Terminated,2025-05-27,Standard contract,2025-05-27
2632,25747,2626,74,8940,C0002632,2025-11-28,2026-09-11,1,Active,2025-11-28,Probation period,2025-11-28
2633,25771,3213,60,8949,C0002633,2025-09-21,2026-12-05,0,Terminated,2025-09-21,Standard contract,2025-09-21
2634,25797,2359,4,8960,C0002634,2024-11-04,2025-07-11,0,Terminated,2024-11-04,Requires visa,2024-11-04
2635,25832,3582,66,8976,C0002635,2026-05-30,2026-09-29,1,Terminated,2026-05-30,,2026-05-30
2636,25846,4754,87,8979,C0002636,2026-07-20,2026-07-24,0,Completed,2026-07-20,Probation period,2026-07-20
2637,25864,3726,70,8985,C0002637,2025-06-02,2026-05-31,0,Terminated,2025-06-02,,2025-06-02
2638,25870,2969,54,8987,C0002638,2025-06-26,2026-11-16,0,Active,2025-06-26,Standard contract,2025-06-26
2639,25873,2543,36,8987,C0002639,2026-04-10,2026-06-28,0,Terminated,2026-04-10,,2026-04-10
2640,25903,1937,73,8997,C0002640,2026-01-03,2027-03-11,1,Terminated,2026-01-03,Standard contract,2026-01-03
2641,25918,3386,45,9002,C0002641,2025-10-30,2026-01-19,0,Active,2025-10-30,Standard contract,2025-10-30
2642,25919,4687,8,9002,C0002642,2026-03-31,2027-01-17,1,Active,2026-03-31,Standard contract,2026-03-31
2643,25931,2197,10,9005,C0002643,2025-06-27,2025-10-06,0,Completed,2025-06-27,Training provided,2025-06-27
2644,25941,3659,17,9010,C0002644,2026-01-20,2026-03-05,1,Expired,2026-01-20,Training provided,2026-01-20
2645,25946,3754,65,9011,C0002645,2025-12-28,2027-03-15,0,Terminated,2025-12-28,Standard contract,2025-12-28
2646,25953,4000,90,9012,C0002646,2024-06-14,2026-04-12,0,Expired,2024-06-14,Standard contract,2024-06-14
2647,25958,4370,20,9013,C0002647,2024-01-07,2026-07-03,1,Active,2024-01-07,Probation period,2024-01-07
2648,25975,4811,39,9018,C0002648,2026-03-26,2027-01-07,1,Active,2026-03-26,Probation period,2026-03-26
2649,25980,1156,68,9019,C0002649,2025-10-19,2027-03-09,1,Terminated,2025-10-19,Standard contract,2025-10-19
2650,25981,258,28,9019,C0002650,2025-03-02,2025-04-15,1,Active,2025-03-02,,2025-03-02
2651,25984,1283,3,9019,C0002651,2025-07-12,2026-04-17,0,Completed,2025-07-12,,2025-07-12
2652,25992,442,32,9021,C0002652,2025-02-24,2027-01-16,0,Active,2025-02-24,Probation period,2025-02-24
2653,26003,1079,13,9024,C0002653,2026-05-30,2027-01-25,1,Terminated,2026-05-30,Probation period,2026-05-30
2654,26008,3542,27,9027,C0002654,2025-04-11,2026-11-16,1,Terminated,2025-04-11,Requires visa,2025-04-11
2655,26009,1329,61,9027,C0002655,2025-05-11,2025-11-22,0,Terminated,2025-05-11,Standard contract,2025-05-11
2656,26012,2029,66,9027,C0002656,2025-02-12,2026-09-15,0,Completed,2025-02-12,Standard contract,2025-02-12
2657,26026,3714,73,9033,C0002657,2026-08-26,2027-01-12,0,Terminated,2026-08-26,Standard contract,2026-08-26
2658,26027,3473,30,9033,C0002658,2024-12-28,2026-03-09,0,Completed,2024-12-28,Standard contract,2024-12-28
2659,26035,903,2,9035,C0002659,2025-11-06,2025-12-16,1,Terminated,2025-11-06,Probation period,2025-11-06
2660,26044,3846,77,9037,C0002660,2024-09-12,2025-12-26,1,Completed,2024-09-12,,2024-09-12
2661,26047,1606,12,9038,C0002661,2025-04-30,2026-04-20,0,Completed,2025-04-30,,2025-04-30
2662,26065,1776,90,9042,C0002662,2025-03-24,2025-07-20,1,Completed,2025-03-24,Standard contract,2025-03-24
2663,26069,151,33,9044,C0002663,2026-07-25,2027-02-02,1,Expired,2026-07-25,Standard contract,2026-07-25
2664,26083,1000,32,9048,C0002664,2025-10-10,2026-08-11,1,Terminated,2025-10-10,Standard contract,2025-10-10
2665,26091,153,81,9049,C0002665,2025-07-03,2027-04-30,1,Expired,2025-07-03,Standard contract,2025-07-03
2666,26099,154,50,9050,C0002666,2025-09-28,2027-03-15,1,Active,2025-09-28,,2025-09-28
2667,26109,676,61,9055,C0002667,2026-04-12,2026-08-03,1,Completed,2026-04-12,Standard contract,2026-04-12
2668,26124,4115,65,9062,C0002668,2025-04-27,2025-10-06,1,Active,2025-04-27,,2025-04-27
2669,26125,98,30,9064,C0002669,2025-06-03,2025-07-15,0,Active,2025-06-03,Standard contract,2025-06-03
2670,26131,356,11,9065,C0002670,2024-07-06,2024-08-10,1,Expired,2024-07-06,Probation period,2024-07-06
2671,26154,4484,15,9075,C0002671,2025-11-19,2026-12-13,0,Expired,2025-11-19,Probation period,2025-11-19
2672,26164,3379,1,9078,C0002672,2026-03-23,2026-09-01,0,Completed,2026-03-23,Requires visa,2026-03-23
2673,26165,1191,30,9079,C0002673,2025-10-28,2026-08-12,1,Expired,2025-10-28,Standard contract,2025-10-28
2674,26168,1723,85,9082,C0002674,2025-04-14,2025-09-21,0,Active,2025-04-14,Probation period,2025-04-14
2675,26171,4151,80,9083,C0002675,2026-03-17,2026-09-05,1,Terminated,2026-03-17,Standard contract,2026-03-17
2676,26186,4458,75,9087,C0002676,2026-06-26,2027-02-20,0,Expired,2026-06-26,Standard contract,2026-06-26
2677,26187,4916,36,9087,C0002677,2026-08-06,2027-04-29,0,Expired,2026-08-06,Standard contract,2026-08-06
2678,26215,1803,14,9094,C0002678,2025-06-09,2025-06-14,1,Completed,2025-06-09,Probation period,2025-06-09
2679,26227,2057,21,9099,C0002679,2025-12-30,2026-08-20,0,Terminated,2025-12-30,Probation period,2025-12-30
2680,26232,112,77,9100,C0002680,2025-09-20,2026-05-22,0,Expired,2025-09-20,Training provided,2025-09-20
2681,26234,323,64,9100,C0002681,2026-06-05,2027-05-30,0,Terminated,2026-06-05,Requires visa,2026-06-05
2682,26236,1104,3,9100,C0002682,2025-05-05,2027-02-15,1,Expired,2025-05-05,,2025-05-05
2683,26237,3955,73,9101,C0002683,2025-05-02,2027-02-03,1,Completed,2025-05-02,Requires visa,2025-05-02
2684,26262,1850,32,9110,C0002684,2026-02-27,2026-05-19,1,Terminated,2026-02-27,Standard contract,2026-02-27
2685,26263,4268,44,9110,C0002685,2026-06-23,2027-03-08,1,Completed,2026-06-23,,2026-06-23
2686,26293,4024,41,9117,C0002686,2025-12-20,2026-03-27,0,Active,2025-12-20,Requires visa,2025-12-20
2687,26296,965,72,9119,C0002687,2025-09-16,2027-07-04,0,Completed,2025-09-16,,2025-09-16
2688,26305,3862,64,9121,C0002688,2024-09-13,2025-01-30,1,Completed,2024-09-13,Standard contract,2024-09-13
2689,26321,2687,59,9125,C0002689,2026-04-06,2026-12-13,1,Completed,2026-04-06,Standard contract,2026-04-06
2690,26324,902,44,9126,C0002690,2025-06-10,2026-07-22,1,Expired,2025-06-10,Probation period,2025-06-10
2691,26328,4796,16,9128,C0002691,2025-07-16,2026-09-06,1,Expired,2025-07-16,,2025-07-16
2692,26339,4772,79,9132,C0002692,2025-07-05,2026-12-22,1,Expired,2025-07-05,,2025-07-05
2693,26342,2900,75,9133,C0002693,2025-10-23,2027-08-14,1,Expired,2025-10-23,,2025-10-23
2694,26348,1114,74,9135,C0002694,2025-02-02,2025-12-02,0,Expired,2025-02-02,Standard contract,2025-02-02
2695,26351,4271,74,9136,C0002695,2025-08-31,2026-09-29,0,Active,2025-08-31,Requires visa,2025-08-31
2696,26356,1657,80,9139,C0002696,2026-03-29,2027-03-04,0,Terminated,2026-03-29,Probation period,2026-03-29
2697,26369,4824,1,9142,C0002697,2025-07-03,2026-06-19,1,Expired,2025-07-03,Requires visa,2025-07-03
2698,26370,1984,41,9143,C0002698,2025-02-20,2025-05-01,0,Active,2025-02-20,Standard contract,2025-02-20
2699,26378,3890,30,9144,C0002699,2025-02-21,2027-06-08,0,Active,2025-02-21,Requires visa,2025-02-21
2700,26386,1296,16,9148,C0002700,2025-05-24,2026-02-15,1,Terminated,2025-05-24,,2025-05-24
2701,26416,683,89,9156,C0002701,2026-03-04,2027-03-16,1,Expired,2026-03-04,Training provided,2026-03-04
2702,26420,48,1,9158,C0002702,2025-11-08,2026-07-24,0,Terminated,2025-11-08,Training provided,2025-11-08
2703,26432,863,88,9161,C0002703,2024-12-24,2026-04-28,1,Terminated,2024-12-24,Requires visa,2024-12-24
2704,26433,4018,32,9161,C0002704,2025-08-10,2025-11-09,1,Completed,2025-08-10,Probation period,2025-08-10
2705,26435,1462,18,9162,C0002705,2025-10-16,2026-05-08,0,Terminated,2025-10-16,Requires visa,2025-10-16
2706,26446,129,68,9164,C0002706,2025-08-26,2025-12-05,1,Completed,2025-08-26,Standard contract,2025-08-26
2707,26453,4172,16,9167,C0002707,2026-08-01,2027-08-20,1,Terminated,2026-08-01,Training provided,2026-08-01
2708,26463,4309,27,9171,C0002708,2025-09-08,2026-12-15,1,Active,2025-09-08,Standard contract,2025-09-08
2709,26464,598,57,9172,C0002709,2024-10-11,2026-08-21,0,Completed,2024-10-11,Requires visa,2024-10-11
2710,26481,4847,61,9176,C0002710,2025-09-13,2026-02-15,1,Terminated,2025-09-13,Standard contract,2025-09-13
2711,26485,4199,78,9177,C0002711,2025-09-18,2027-05-25,0,Terminated,2025-09-18,Training provided,2025-09-18
2712,26495,1904,60,9180,C0002712,2025-12-05,2027-06-11,0,Completed,2025-12-05,,2025-12-05
2713,26498,3708,29,9181,C0002713,2024-12-14,2025-06-10,1,Expired,2024-12-14,,2024-12-14
2714,26529,2217,39,9190,C0002714,2026-02-03,2027-02-26,0,Terminated,2026-02-03,Training provided,2026-02-03
2715,26540,2192,58,9193,C0002715,2026-08-06,2027-01-20,1,Expired,2026-08-06,Standard contract,2026-08-06
2716,26582,3984,90,9209,C0002716,2024-01-06,2026-06-30,0,Terminated,2024-01-06,Standard contract,2024-01-06
2717,26587,2092,76,9210,C0002717,2024-08-26,2026-02-22,0,Expired,2024-08-26,Probation period,2024-08-26
2718,26596,1933,23,9214,C0002718,2025-05-28,2027-08-12,0,Terminated,2025-05-28,Training provided,2025-05-28
2719,26614,4040,18,9220,C0002719,2026-01-07,2026-11-09,1,Completed,2026-01-07,Standard contract,2026-01-07
2720,26630,4947,80,9228,C0002720,2026-01-31,2026-04-01,0,Expired,2026-01-31,Standard contract,2026-01-31
2721,26637,4965,82,9230,C0002721,2026-08-28,2027-02-02,1,Terminated,2026-08-28,Requires visa,2026-08-28
2722,26660,1877,16,9236,C0002722,2025-08-06,2025-11-27,1,Active,2025-08-06,Training provided,2025-08-06
2723,26684,862,1,9242,C0002723,2025-10-27,2027-07-06,0,Expired,2025-10-27,,2025-10-27
2724,26685,752,21,9242,C0002724,2025-11-10,2027-05-27,1,Completed,2025-11-10,,2025-11-10
2725,26690,1898,68,9244,C0002725,2024-09-21,2026-11-16,0,Expired,2024-09-21,,2024-09-21
2726,26694,4171,76,9246,C0002726,2024-10-03,2025-03-16,0,Expired,2024-10-03,Standard contract,2024-10-03
2727,26695,1906,65,9246,C0002727,2025-02-14,2026-05-26,0,Expired,2025-02-14,Probation period,2025-02-14
2728,26705,1293,16,9248,C0002728,2025-10-25,2026-09-09,1,Active,2025-10-25,Probation period,2025-10-25
2729,26706,3641,24,9248,C0002729,2025-04-05,2027-03-05,1,Terminated,2025-04-05,Training provided,2025-04-05
2730,26710,3063,40,9251,C0002730,2026-07-24,2027-01-04,1,Terminated,2026-07-24,Training provided,2026-07-24
2731,26717,922,34,9254,C0002731,2026-02-24,2026-09-15,1,Active,2026-02-24,Training provided,2026-02-24
2732,26724,1159,42,9256,C0002732,2025-01-31,2027-04-29,1,Terminated,2025-01-31,,2025-01-31
2733,26725,707,60,9256,C0002733,2026-07-09,2027-03-01,0,Completed,2026-07-09,Standard contract,2026-07-09
2734,26728,645,3,9257,C0002734,2025-09-08,2026-06-23,1,Active,2025-09-08,Requires visa,2025-09-08
2735,26729,3978,59,9257,C0002735,2026-04-01,2026-10-02,0,Active,2026-04-01,,2026-04-01
2736,26739,3570,56,9259,C0002736,2025-07-15,2025-10-29,0,Active,2025-07-15,Probation period,2025-07-15
2737,26761,653,17,9266,C0002737,2025-04-13,2027-05-22,1,Expired,2025-04-13,Training provided,2025-04-13
2738,26769,4490,83,9269,C0002738,2025-07-27,2025-08-12,1,Active,2025-07-27,Probation period,2025-07-27
2739,26771,1881,65,9269,C0002739,2025-05-27,2026-02-13,1,Terminated,2025-05-27,Requires visa,2025-05-27
2740,26785,279,43,9275,C0002740,2025-03-20,2027-03-20,1,Terminated,2025-03-20,Training provided,2025-03-20
2741,26797,4855,9,9282,C0002741,2025-04-24,2027-04-30,0,Active,2025-04-24,,2025-04-24
2742,26803,2746,61,9283,C0002742,2026-07-02,2026-10-31,0,Active,2026-07-02,Standard contract,2026-07-02
2743,26804,1662,88,9283,C0002743,2024-07-03,2025-12-09,1,Completed,2024-07-03,Requires visa,2024-07-03
2744,26810,388,69,9286,C0002744,2025-10-17,2026-06-06,0,Active,2025-10-17,Training provided,2025-10-17
2745,26819,1409,26,9291,C0002745,2025-12-13,2026-10-15,1,Active,2025-12-13,Probation period,2025-12-13
2746,26820,4686,52,9291,C0002746,2025-12-28,2026-06-26,1,Expired,2025-12-28,,2025-12-28
2747,26830,184,90,9296,C0002747,2026-03-09,2027-04-04,0,Expired,2026-03-09,Requires visa,2026-03-09
2748,26853,2910,4,9305,C0002748,2025-05-24,2025-11-11,0,Expired,2025-05-24,Standard contract,2025-05-24
2749,26854,4010,36,9305,C0002749,2026-02-07,2027-01-15,1,Completed,2026-02-07,Probation period,2026-02-07
